t,f 
32.132,2.9
32.132,-0.9
32.132,-9.1
32.132,-13.0
32.147,-8.7
32.147,-16.8
32.147,-20.6
32.147,-28.5
32.147,-32.2
32.147,-39.8
32.147,-39.4
32.147,-46.8
32.147,-60.2
32.163,-66.6
32.163,-63.3
32.163,-66.2
32.163,-72.1
32.163,-74.8
32.163,-79.9
32.163,-82.2
32.163,-86.6
32.163,-88.5
32.163,-86.4
32.163,-93.4
32.179,-91.8
32.179,-94.7
32.179,-95.9
32.179,-97.9
32.179,-98.6
32.179,-97.8
32.179,-99.9
32.179,-99.6
32.179,-99.6
32.179,-99.9
32.179,-100.0
32.179,-99.8
32.194,-98.8
32.194,-99.4
32.194,-97.4
32.194,-95.2
32.194,-93.9
32.194,-90.8
32.194,-89.1
32.194,-91.0
32.194,-83.0
32.194,-85.4
32.21,-83.3
32.21,-78.5
32.21,-73.2
32.21,-70.5
32.21,-73.5
32.21,-61.4
32.225,-37.6
32.225,-34.0
32.225,-26.2
32.225,-22.5
32.225,-14.4
32.225,-10.6
32.225,-2.4
32.241,-6.7
32.241,5.3
32.241,13.5
32.225,-26.2
32.225,-22.5
32.225,-14.4
32.225,-10.6
32.225,-2.4
32.241,-6.7
32.241,5.3
32.241,13.5
32.241,17.3
32.241,13.0
32.241,29.0
32.241,24.8
32.241,28.6
32.241,36.3
32.241,43.8
32.241,47.3
32.257,43.4
32.257,57.5
32.257,53.9
32.257,57.2
32.272,80.2
32.272,77.6
32.272,80.0
32.272,84.6
32.272,86.6
32.272,90.4
32.272,92.0
32.272,94.9
32.272,96.0
32.272,94.8
32.272,97.0
32.272,99.2
32.272,98.6
32.272,100.0
32.288,99.9
32.288,100.0
32.288,99.7
32.288,99.4
32.288,98.1
32.288,97.3
32.288,96.3
32.288,95.2
32.288,92.4
32.304,90.8
32.304,87.1
32.304,85.1
32.304,80.5
32.304,78.2
32.304,80.8
32.304,75.7
32.304,73.1
32.304,67.3
32.304,64.4
32.319,57.9
32.319,54.7
32.319,58.3
32.319,44.2
32.319,48.1
32.319,40.7
32.319,29.5
32.319,33.6
32.319,29.9
32.319,22.0
32.319,18.2
32.335,10.1
32.335,6.2
32.335,-1.9
32.335,2.4
32.335,-1.5
32.335,-9.7
32.335,-13.5
32.335,-21.6
32.335,-25.3
32.335,-33.2
32.335,-29.1
32.35,-32.7
32.35,-40.4
32.35,-43.9
32.35,-51.1
32.35,-54.4
32.35,-60.7
32.35,-72.8
32.35,-69.8
32.366,-75.4
32.366,-77.9
32.366,-82.8
32.366,-82.5
32.366,-86.9
32.366,-88.7
32.366,-92.2
32.366,-93.6
32.366,-96.2
32.366,-97.2
32.382,-96.1
32.382,-98.0
32.382,-98.7
32.382,-99.7
32.382,-99.9
32.382,-99.9
32.382,-99.7
32.382,-98.0
32.382,-98.8
32.397,-98.1
32.397,-96.2
32.397,-93.6
32.397,-92.2
32.397,-93.8
32.397,-86.8
32.397,-88.9
32.397,-87.0
32.397,-82.7
32.397,-80.5
32.397,-75.4
32.413,-72.8
32.413,-70.1
32.413,-64.0
32.413,-61.0
32.413,-54.3
32.413,-51.0
32.413,-54.7
32.413,-36.7
32.413,-33.1
32.428,-25.3
32.428,-21.5
32.428,-25.7
32.428,-9.6
32.428,-13.9
32.428,-10.0
32.428,-1.9
32.428,6.3
32.428,10.2
32.428,5.9
32.428,22.1
32.444,17.8
32.444,21.6
32.444,29.5
32.444,33.2
32.444,40.8
32.444,36.8
32.444,51.5
32.444,54.8
32.444,58.0
32.444,64.4
32.444,67.4
32.46,64.1
32.46,75.8
32.46,72.9
32.46,78.2
32.46,80.6
32.46,85.2
32.46,87.1
32.46,84.9
32.46,92.4
32.475,90.6
32.475,92.2
32.475,95.1
32.475,96.2
32.475,98.1
32.475,97.2
32.475,99.7
32.475,99.3
32.475,99.7
32.475,100.0
32.491,99.9
32.491,99.2
32.491,98.7
32.491,97.0
32.491,96.0
32.491,97.1
32.491,92.0
32.491,90.4
32.491,92.1
32.491,84.6
32.491,86.8
32.491,84.8
32.507,80.2
32.507,77.8
32.507,72.4
32.507,75.3
32.507,63.6
32.507,57.4
32.507,54.2
32.507,47.2
32.507,43.8
32.522,36.2
32.522,40.2
32.522,36.7
32.522,28.9
32.522,25.2
32.522,17.2
32.522,13.4
32.522,5.2
32.522,1.4
32.538,5.7
32.538,-2.5
32.538,-14.5
32.538,-10.2
32.538,-26.3
32.538,-22.1
32.538,-25.9
32.538,-33.7
32.538,-41.3
32.538,-44.8
32.538,-40.9
32.553,-55.2
32.553,-51.5
32.553,-54.8
32.553,-61.5
32.553,-64.5
32.553,-70.5
32.553,-73.2
32.553,-78.5
32.553,-75.8
32.553,-78.3
32.569,-83.1
32.569,-85.2
32.569,-89.2
32.569,-90.9
32.569,-94.0
32.569,-95.2
32.569,-98.2
32.569,-97.3
32.569,-98.9
32.569,-100.0
32.585,-99.7
32.585,-99.9
32.585,-99.9
32.585,-99.6
32.585,-98.6
32.585,-97.9
32.585,-95.9
32.585,-94.7
32.585,-96.0
32.585,-93.4
32.585,-91.9
32.6,-88.4
32.6,-86.6
32.6,-82.2
32.6,-79.9
32.6,-82.4
32.6,-57.0
32.616,-60.5
32.616,-46.8
32.616,-50.5
32.616,-47.1
32.616,-39.8
32.616,-36.2
32.616,-32.6
32.616,-24.7
32.616,-21.0
32.632,-12.9
32.632,-9.0
32.632,-0.9
32.632,3.0
32.632,-1.3
32.632,6.9
32.632,10.7
32.632,18.8
32.632,22.6
32.632,30.5
32.616,-32.6
32.616,-24.7
32.616,-21.0
32.632,-12.9
32.632,-9.0
32.632,-0.9
32.632,3.0
32.632,-1.3
32.632,6.9
32.632,10.7
32.632,18.8
32.632,22.6
32.632,30.5
32.647,34.2
32.647,30.1
32.647,45.2
32.647,41.3
32.647,48.6
32.647,52.0
32.647,58.8
32.647,61.9
32.647,58.4
32.647,70.9
32.647,67.8
32.647,70.6
32.663,76.1
32.663,81.2
32.663,83.4
32.663,80.9
32.663,87.4
32.694,94.6
32.694,93.2
32.694,94.7
32.694,88.2
32.694,90.1
32.694,88.4
32.694,84.3
32.694,82.1
32.694,77.2
32.694,79.9
32.71,69.0
32.71,72.0
32.71,63.2
32.71,56.6
32.71,53.4
32.71,57.0
32.71,42.8
32.71,46.7
32.71,39.3
32.71,35.7
32.71,35.7
32.725,28.0
32.725,24.2
32.725,28.4
32.725,12.4
32.725,16.7
32.725,12.8
32.725,4.7
32.725,-3.5
32.725,-7.4
32.725,-3.1
32.725,-19.3
32.741,-15.1
32.741,-18.9
32.741,-26.8
32.741,-30.6
32.741,-38.2
32.741,-34.2
32.741,-49.1
32.741,-45.3
32.741,-55.7
32.741,-65.2
32.757,-61.9
32.757,-73.9
32.757,-70.9
32.757,-73.6
32.757,-78.9
32.757,-83.6
32.757,-85.7
32.757,-83.4
32.757,-91.3
32.757,-89.4
32.757,-91.1
32.772,-94.2
32.772,-95.4
32.772,-97.5
32.772,-98.3
32.772,-99.5
32.772,-98.9
32.772,-99.4
32.772,-100.0
32.772,-100.0
32.772,-99.5
32.772,-99.1
32.788,-97.7
32.788,-96.8
32.788,-97.8
32.788,-93.0
32.788,-94.5
32.788,-93.2
32.788,-86.0
32.788,-88.2
32.788,-86.3
32.803,-81.8
32.803,-79.6
32.803,-74.3
32.803,-71.7
32.803,-65.8
32.803,-68.9
32.803,-66.1
32.819,-46.3
32.819,-38.8
32.819,-35.3
32.819,-39.3
32.819,-23.8
32.819,-27.9
32.819,-20.0
32.819,-16.2
32.819,-8.0
32.819,-4.2
32.819,-8.5
32.819,7.9
32.835,3.6
32.835,11.7
32.835,15.6
32.835,19.4
32.835,23.2
32.835,31.0
32.835,34.7
32.835,42.2
32.835,42.2
32.835,45.7
32.835,52.8
32.835,49.1
32.85,52.4
32.85,59.2
32.85,62.3
32.85,68.5
32.85,71.3
32.85,76.8
32.85,79.2
32.85,76.5
32.85,81.5
32.85,83.7
32.85,87.9
32.866,89.6
32.866,93.0
32.866,94.3
32.866,92.8
32.866,97.6
32.866,99.0
32.866,99.8
32.881,100.0
32.881,100.0
32.881,99.8
32.881,99.0
32.881,98.4
32.881,96.6
32.881,95.6
32.881,96.8
32.881,94.4
32.881,93.0
32.897,89.7
32.897,87.9
32.897,83.7
32.897,81.6
32.897,84.0
32.897,74.0
32.897,76.8
32.897,71.4
32.897,62.4
32.897,59.3
32.913,62.8
32.913,49.2
32.913,52.9
32.913,49.6
32.913,42.3
32.913,34.8
32.913,31.1
32.913,35.2
32.913,23.7
32.913,15.7
32.913,11.8
32.928,3.7
32.928,-0.2
32.928,4.1
32.928,-4.1
32.928,-7.9
32.928,-16.0
32.928,-19.9
32.928,-27.4
32.928,-35.2
32.944,-38.7
32.944,-46.2
32.944,-49.6
32.944,-56.5
32.944,-59.6
32.944,-56.1
32.944,-68.9
32.944,-65.7
32.944,-68.5
32.944,-74.3
32.944,-79.5
32.96,-81.8
32.96,-79.2
32.96,-88.1
32.96,-86.0
32.96,-91.5
32.96,-94.5
32.96,-95.7
32.975,-94.3
32.975,-98.5
32.975,-97.6
32.975,-99.1
32.975,-99.5
32.975,-100.0
32.975,-100.0
32.975,-100.0
32.975,-99.0
32.975,-99.5
32.975,-99.0
32.975,-97.6
32.991,-96.6
32.991,-94.2
32.991,-95.6
32.991,-89.5
32.991,-91.3
32.991,-89.7
32.991,-85.8
32.991,-83.7
33.006,-68.2
33.006,-71.3
33.006,-65.3
33.006,-55.8
33.006,-59.3
33.006,-45.4
33.006,-49.2
33.006,-45.8
33.006,-38.3
33.006,-34.7
33.006,-27.0
33.022,-31.1
33.022,-15.2
33.022,-19.4
33.022,-15.6
33.022,-7.5
33.022,-3.6
33.022,4.6
33.022,0.2
33.022,16.5
33.022,16.5
33.022,12.3
33.022,16.1
33.038,24.1
33.038,27.9
33.038,35.6
33.038,39.2
33.038,46.6
33.038,42.7
33.038,46.2
33.038,53.3
33.038,56.5
33.038,63.1
33.053,72.0
33.053,68.9
33.053,71.6
33.053,77.1
33.053,79.5
33.053,84.2
33.053,81.8
33.053,89.9
33.069,93.2
33.069,94.5
33.069,96.9
33.069,97.8
33.069,99.2
33.069,99.6
33.069,99.1
33.069,99.9
33.069,100.0
33.069,99.8
33.069,99.4
33.085,98.2
33.085,97.4
33.085,98.3
33.085,94.0
33.085,95.4
33.085,92.6
33.085,91.1
33.085,87.4
33.1,76.2
33.1,73.6
33.1,67.8
33.1,71.0
33.1,68.2
33.1,62.0
33.1,58.9
33.1,52.1
33.1,48.7
33.1,41.4
33.1,37.9
33.116,41.8
33.116,34.3
33.116,30.6
33.116,22.7
33.116,18.9
33.116,10.8
33.131,7.0
33.131,11.3
33.131,-5.1
33.131,-20.8
33.131,-24.6
33.131,-20.4
33.131,-32.0
33.131,-39.7
33.131,-35.7
33.131,-50.4
33.147,-46.6
33.147,-50.0
33.147,-57.0
33.147,-60.1
33.147,-66.4
33.147,-69.3
33.147,-74.9
33.163,-77.4
33.163,-74.6
33.163,-79.8
33.163,-82.1
33.163,-86.5
33.163,-88.4
33.163,-91.9
33.163,-74.6
33.163,-79.8
33.163,-82.1
33.163,-86.5
33.163,-88.4
33.163,-91.9
33.163,-93.4
33.163,-91.7
33.163,-97.0
33.163,-95.8
33.163,-96.9
33.163,-98.6
33.163,-99.2
33.163,-99.9
33.179,-99.6
33.18,-99.7
33.181,-99.4
33.188,-98.9
33.189,-97.3
33.19,-96.4
33.19,-97.4
33.191,-92.4
33.196,-83.2
33.197,-85.5
33.2,-75.9
33.201,-78.6
33.201,-76.2
33.201,-70.6
33.201,-67.8
33.201,-61.6
33.201,-64.9
33.201,-51.6
33.201,-55.3
33.201,-52.0
33.201,-44.9
33.216,-41.4
33.216,-33.8
33.216,-30.1
33.216,-22.2
33.216,-26.4
33.216,-22.7
33.216,-6.5
33.216,-6.9
33.216,9.4
33.216,5.1
33.232,13.3
33.232,17.1
33.232,25.1
33.232,28.8
33.232,24.7
33.232,40.1
33.232,36.1
33.232,39.7
33.232,47.1
33.232,54.1
33.232,57.4
33.247,53.8
33.247,66.8
33.247,63.5
33.247,66.5
33.247,72.4
33.247,75.0
33.247,86.7
33.247,84.5
33.247,86.5
33.263,90.3
33.263,91.9
33.263,93.4
33.263,98.0
33.263,97.0
33.263,97.9
33.263,99.2
33.263,99.9
33.263,100.0
33.263,99.9
33.279,99.3
33.279,99.7
33.279,99.4
33.279,98.1
33.279,97.3
33.279,95.1
33.279,93.8
33.279,90.9
33.294,87.2
33.294,85.2
33.294,80.6
33.294,78.3
33.294,73.0
33.294,70.2
33.294,73.2
33.294,67.4
33.294,64.5
33.294,58.1
33.294,47.8
33.31,51.6
33.31,48.2
33.31,40.9
33.31,37.4
33.31,29.6
33.31,33.7
33.31,18.0
33.31,22.2
33.31,22.2
33.31,18.4
33.31,10.3
33.31,6.4
33.326,-1.8
33.326,-5.6
33.326,-13.8
33.326,-9.5
33.326,-13.3
33.326,-21.4
33.326,-25.2
33.326,-33.0
33.326,-36.6
33.326,-44.1
33.326,-47.5
33.341,-43.7
33.341,-50.9
33.341,-54.2
33.341,-60.9
33.341,-63.9
33.341,-75.3
33.341,-77.8
33.341,-82.7
33.357,-84.8
33.357,-88.8
33.357,-86.8
33.357,-88.6
33.357,-92.1
33.357,-93.6
33.357,-96.1
33.357,-97.1
33.357,-98.7
33.372,-99.3
33.372,-98.7
33.372,-100.0
33.372,-99.9
33.372,-100.0
33.372,-99.7
33.372,-98.7
33.372,-98.0
33.372,-96.2
33.388,-95.1
33.388,-92.2
33.388,-90.7
33.388,-86.9
33.388,-84.9
33.388,-82.8
33.388,-78.0
33.388,-75.5
33.388,-69.9
33.388,-67.1
33.388,-70.2
33.404,-57.7
33.404,-61.1
33.404,-58.0
33.404,-51.2
33.404,-44.0
33.404,-40.5
33.404,-44.4
33.404,-29.2
33.404,-33.3
33.404,-29.6
33.404,-21.7
33.419,-17.9
33.419,-9.8
33.419,-14.1
33.419,2.2
33.419,-2.1
33.419,1.8
33.419,10.0
33.419,13.8
33.419,21.9
33.419,17.6
33.435,33.4
33.435,29.4
33.435,40.6
33.435,48.0
33.435,51.3
33.435,47.6
33.435,61.3
33.435,57.8
33.435,64.3
33.435,67.2
33.435,73.0
33.451,75.6
33.451,72.7
33.451,82.9
33.451,80.5
33.451,82.7
33.451,87.0
33.451,90.8
33.451,92.3
33.451,90.6
33.451,96.3
33.466,95.0
33.466,96.1
33.466,98.1
33.466,98.8
33.466,99.7
33.466,99.9
33.466,100.0
33.466,99.9
33.466,99.3
33.466,97.1
33.482,98.0
33.482,93.5
33.482,94.9
33.482,93.6
33.482,90.5
33.482,86.7
33.482,84.7
33.482,86.9
33.482,77.7
33.482,80.3
33.482,78.0
33.497,72.6
33.497,69.8
33.497,63.8
33.497,60.7
33.497,54.0
33.497,57.6
33.497,54.4
33.497,47.4
33.497,43.9
33.497,36.4
33.513,32.8
33.513,25.0
33.513,29.1
33.513,25.4
33.513,17.4
33.513,13.6
33.513,5.4
33.513,-6.6
33.513,-2.3
33.513,-6.2
33.529,-14.3
33.529,-22.4
33.529,-26.1
33.529,-21.9
33.529,-37.5
33.529,-44.6
33.529,-48.0
33.529,-55.0
33.544,-51.4
33.544,-64.7
33.544,-61.3
33.544,-64.3
33.544,-70.4
33.544,-73.1
33.544,-78.4
33.544,-80.8
33.544,-85.3
33.544,-87.3
33.544,-85.1
33.56,-92.5
33.56,-90.8
33.56,-93.9
33.56,-95.2
33.56,-96.3
33.56,-97.2
33.56,-99.4
33.56,-100.0
33.56,-100.0
33.56,-99.6
33.576,-99.2
33.576,-99.6
33.576,-98.6
33.576,-97.9
33.576,-95.9
33.576,-94.8
33.576,-91.8
33.576,-90.2
33.576,-92.0
33.576,-84.4
33.591,-86.6
33.591,-84.6
33.591,-80.0
33.591,-74.8
33.591,-72.2
33.591,-75.1
33.607,-40.0
33.607,-32.3
33.607,-28.6
33.607,-20.7
33.607,-16.9
33.607,-21.1
33.607,-4.9
33.622,-9.2
33.622,-1.1
33.622,2.8
33.607,-16.9
33.607,-21.1
33.607,-4.9
33.622,-9.2
33.622,-1.1
33.622,2.8
33.622,11.0
33.622,14.8
33.622,10.5
33.622,26.6
33.622,22.4
33.622,26.2
33.622,34.0
33.622,41.6
33.638,45.0
33.638,41.1
33.638,55.4
33.638,51.8
33.638,55.1
33.638,61.7
33.638,67.6
33.638,78.7
33.638,81.0
33.638,83.2
33.654,87.5
33.654,89.3
33.654,87.3
33.654,94.1
33.654,92.5
33.654,93.9
33.654,96.4
33.654,98.3
33.654,98.9
33.654,98.2
33.654,100.0
33.669,99.8
33.669,100.0
33.669,99.9
33.669,99.6
33.669,98.6
33.669,95.9
33.669,93.3
33.685,91.8
33.685,88.3
33.685,86.4
33.685,82.0
33.685,84.4
33.685,77.3
33.685,71.9
33.685,69.1
33.685,72.2
33.685,59.9
33.7,63.3
33.7,60.3
33.7,53.6
33.7,50.3
33.7,43.0
33.7,46.9
33.7,31.8
33.7,35.9
33.7,35.9
33.7,32.3
33.7,24.4
33.716,20.6
33.716,12.6
33.716,16.8
33.716,0.6
33.716,4.9
33.716,1.0
33.716,-7.2
33.716,-11.0
33.716,-19.1
33.716,-14.9
33.716,-30.8
33.732,-26.6
33.732,-30.4
33.732,-38.0
33.732,-48.9
33.732,-45.1
33.732,-59.0
33.732,-71.1
33.732,-73.8
33.747,-70.8
33.747,-81.3
33.747,-78.8
33.747,-81.1
33.747,-85.6
33.747,-87.5
33.747,-91.2
33.747,-92.7
33.747,-95.5
33.747,-94.1
33.747,-95.3
33.763,-97.5
33.763,-98.3
33.763,-99.5
33.763,-99.8
33.763,-100.0
33.763,-99.8
33.763,-100.0
33.763,-98.5
33.763,-99.1
33.763,-97.7
33.779,-94.4
33.779,-95.8
33.779,-94.6
33.779,-91.6
33.779,-90.0
33.779,-86.1
33.779,-84.1
33.779,-79.4
33.779,-77.0
33.794,-79.7
33.794,-74.5
33.794,-71.8
33.794,-65.9
33.794,-62.9
33.794,-56.4
33.794,-53.1
33.794,-56.7
33.794,-42.6
33.794,-46.4
33.794,-39.0
33.81,-35.4
33.81,-27.7
33.81,-23.9
33.81,-28.1
33.81,-12.1
33.81,-16.4
33.81,-12.5
33.81,-4.4
33.81,3.8
33.81,3.4
33.81,11.5
33.825,15.4
33.825,23.4
33.825,27.1
33.825,34.9
33.825,38.5
33.825,34.5
33.825,52.7
33.825,55.9
33.825,62.5
33.825,65.5
33.841,62.2
33.841,74.1
33.841,71.1
33.841,76.6
33.841,79.1
33.841,83.8
33.841,85.8
33.841,83.6
33.841,91.4
33.841,89.6
33.857,91.2
33.857,94.3
33.857,95.5
33.857,97.6
33.857,96.6
33.857,99.0
33.857,99.8
33.857,100.0
33.857,99.8
33.857,99.5
33.872,99.8
33.872,97.6
33.872,98.4
33.872,96.7
33.872,95.6
33.872,92.9
33.872,91.4
33.872,93.1
33.872,85.9
33.872,88.0
33.888,86.1
33.888,81.7
33.888,76.7
33.888,74.1
33.888,77.0
33.888,65.5
33.904,53.1
33.904,38.6
33.904,42.5
33.904,31.3
33.904,23.4
33.904,19.7
33.904,23.9
33.904,7.7
33.904,12.0
33.904,3.9
33.919,0.0
33.919,-8.2
33.919,-12.0
33.919,-7.7
33.919,-15.9
33.919,-19.7
33.919,-27.6
33.919,-31.3
33.935,-39.0
33.935,-42.5
33.935,-39.0
33.935,-42.5
33.935,-38.6
33.935,-53.1
33.935,-49.4
33.935,-52.7
33.935,-59.5
33.935,-65.8
33.935,-68.7
33.935,-65.5
33.935,-77.0
33.935,-74.1
33.935,-76.7
33.95,-86.1
33.95,-88.0
33.95,-85.9
33.95,-93.1
33.95,-91.4
33.95,-94.4
33.95,-95.6
33.966,-99.8
33.966,-100.0
33.966,-99.8
33.966,-99.0
33.966,-99.5
33.966,-96.6
33.966,-97.6
33.966,-96.7
33.966,-94.3
33.982,-92.9
33.982,-89.6
33.982,-87.8
33.982,-83.6
33.982,-81.4
33.982,-83.8
33.982,-79.1
33.982,-76.6
33.997,-74.1
33.997,-62.2
33.997,-65.5
33.997,-74.1
33.997,-62.2
33.997,-65.5
33.997,-62.5
33.997,-55.9
33.997,-52.7
33.997,-45.5
33.997,-49.3
33.997,-34.5
33.997,-38.5
33.997,-34.9
33.997,-27.1
33.997,-23.4
33.997,-15.4
34.013,-11.5
34.013,-3.4
34.013,0.5
34.013,-3.8
34.013,4.4
34.013,8.2
34.028,28.1
34.028,31.8
34.028,27.7
34.028,35.4
34.028,39.0
34.028,46.4
34.028,49.8
34.028,53.1
34.028,56.4
34.028,62.9
34.028,65.9
34.028,71.8
34.044,68.8
34.044,79.7
34.044,77.0
34.044,79.4
34.044,84.1
34.044,86.1
34.044,90.0
34.044,91.6
34.06,97.7
34.06,99.1
34.06,99.6
34.06,100.0
34.06,100.0
34.06,100.0
34.06,98.9
34.06,99.5
34.06,98.3
34.06,97.5
34.075,95.3
34.075,95.5
34.075,92.7
34.075,91.2
34.075,87.5
34.075,85.6
34.075,81.1
34.075,83.5
34.075,81.3
34.075,76.3
34.075,81.3
34.075,76.3
34.075,73.8
34.091,68.0
34.091,65.1
34.091,58.7
34.091,55.5
34.091,59.0
34.091,52.2
34.091,48.9
34.091,41.6
34.091,38.1
34.091,30.4
34.107,26.7
34.107,30.8
34.107,14.9
34.107,19.1
34.107,11.0
34.107,7.2
34.107,-1.0
34.107,-1.0
34.107,-4.9
34.107,-0.6
34.107,-12.6
34.122,-20.6
34.122,-16.4
34.122,-32.3
34.122,-28.2
34.122,-31.8
34.122,-39.5
34.122,-43.0
34.122,-50.2
34.122,-53.6
34.122,-60.3
34.138,-63.3
34.138,-59.9
34.138,-66.3
34.138,-69.1
34.138,-74.8
34.138,-77.3
34.138,-88.3
34.153,-90.0
34.153,-93.3
34.153,-95.9
34.153,-96.9
34.153,-95.8
34.153,-99.2
34.153,-98.6
34.153,-99.9
34.153,-100.0
34.153,-99.8
34.153,-100.0
34.169,-98.2
34.169,-98.9
34.169,-97.4
34.169,-96.4
34.169,-93.9
34.169,-92.5
34.169,-94.1
34.169,-87.3
34.185,-83.3
34.185,-78.4
34.185,-76.0
34.185,-78.7
34.185,-67.6
34.185,-70.7
34.185,-68.0
34.185,-61.7
34.185,-58.6
34.185,-51.8
34.185,-48.5
34.2,-41.2
34.2,-45.0
34.2,-41.6
34.2,-34.0
34.2,-22.4
34.2,-26.6
34.2,-10.5
34.2,-14.8
34.2,-11.0
34.2,-26.6
34.2,-10.5
34.2,-14.8
34.2,-11.0
34.2,-2.8
34.216,5.4
34.216,9.2
34.216,4.9
34.216,21.1
34.216,16.9
34.216,20.7
34.216,28.6
34.216,36.4
34.216,40.0
34.216,36.0
34.216,50.7
34.232,46.9
34.232,50.3
34.232,57.2
34.232,60.3
34.232,82.3
34.247,86.6
34.247,92.0
34.247,90.2
34.247,91.8
34.247,94.8
34.247,97.1
34.247,97.9
34.247,97.0
34.247,99.6
34.247,99.2
34.247,99.6
34.263,100.0
34.263,100.0
34.263,99.4
34.263,98.8
34.263,97.3
34.263,98.2
34.263,97.4
34.263,95.2
34.263,95.2
34.263,93.9
34.263,90.8
34.278,89.1
34.278,85.1
34.278,83.0
34.278,85.3
34.278,80.8
34.278,78.4
34.278,73.1
34.278,70.4
34.278,64.3
34.278,64.7
34.294,58.2
34.294,55.0
34.294,48.0
34.294,51.8
34.294,37.1
34.294,41.1
34.294,37.5
34.294,37.1
34.294,41.1
34.294,37.5
34.294,29.8
34.294,26.1
34.294,18.1
34.31,14.3
34.31,6.2
34.31,10.5
34.31,6.6
34.31,-1.6
34.31,-5.4
34.31,-13.6
34.31,-17.4
34.31,-25.4
34.31,-21.2
34.31,-25.0
34.325,-32.8
34.325,-36.4
34.325,-43.9
34.325,40.0
34.341,43.9
34.341,40.4
34.341,32.8
34.341,29.1
34.341,21.2
34.341,17.4
34.341,9.3
34.341,13.6
34.341,9.7
34.341,1.6
34.341,-2.3
34.357,-10.5
34.357,-14.3
34.357,-22.4
34.357,-18.1
34.357,-21.9
34.357,-29.8
34.357,-33.5
34.357,-41.1
34.357,-44.6
34.357,-51.8
34.372,-55.0
34.372,-51.4
34.372,-58.2
34.372,-67.6
34.372,-64.3
34.372,-76.0
34.372,-73.1
34.372,-75.7
34.372,-80.8
34.372,-83.0
34.388,-87.3
34.388,-89.1
34.388,-92.5
34.388,-90.8
34.388,-92.3
34.388,-95.2
34.388,-96.3
34.388,-98.2
34.388,-98.2
34.388,-98.8
34.388,-99.8
34.388,-100.0
34.403,-99.7
34.403,-100.0
34.403,-99.9
34.403,-99.2
34.403,-98.6
34.403,-97.0
34.403,-95.9
34.403,-97.1
34.403,-91.8
34.403,-93.5
34.403,-92.0
34.419,-84.4
34.419,-82.3
34.419,-84.6
34.419,-80.0
34.419,-77.6
34.435,-43.5
34.435,-36.0
34.435,-32.3
34.435,-36.4
34.435,-20.7
34.435,-24.9
34.435,-21.1
34.45,-13.1
34.45,-9.2
34.45,-1.0
34.435,-36.4
34.435,-20.7
34.435,-24.9
34.435,-21.1
34.45,-13.1
34.45,-9.2
34.45,-1.0
34.45,-5.4
34.45,11.0
34.45,6.7
34.45,10.5
34.45,18.6
34.45,30.3
34.45,26.2
34.466,41.6
34.466,37.6
34.466,45.0
34.466,48.5
34.466,55.4
34.466,58.6
34.482,87.3
34.482,91.0
34.482,92.5
34.482,95.3
34.482,93.9
34.482,98.3
34.497,97.4
34.497,98.2
34.497,99.4
34.482,95.3
34.482,93.9
34.482,98.3
34.497,97.4
34.497,98.2
34.497,99.4
34.497,99.8
34.497,100.0
34.497,99.1
34.497,99.6
34.497,98.6
34.497,97.8
34.497,95.8
34.497,94.6
34.513,95.9
34.513,90.0
34.513,91.8
34.513,90.2
34.513,86.4
34.513,84.4
34.513,82.2
34.513,71.9
34.513,74.8
34.528,72.2
34.528,66.3
34.528,63.3
34.528,56.8
34.528,53.6
34.528,46.5
34.528,43.0
34.528,46.9
34.528,39.5
34.528,35.9
34.544,28.2
34.544,24.4
34.544,16.4
34.544,16.8
34.544,8.7
34.544,0.6
34.544,-3.3
34.544,1.0
34.544,-15.3
34.544,-11.0
34.544,-14.9
34.56,-22.9
34.56,-26.7
34.56,-34.4
34.56,-30.4
34.56,-45.5
34.56,-41.6
34.56,-45.1
34.56,-52.2
34.56,-55.5
34.56,-62.1
34.56,-65.1
34.575,-71.1
34.575,-68.0
34.575,-70.8
34.575,-76.3
34.575,-78.8
34.575,-89.5
34.575,-91.2
34.575,-89.3
34.575,-94.1
34.591,-96.6
34.591,-95.3
34.591,-99.0
34.591,-98.3
34.591,-98.9
34.591,-99.8
34.591,-100.0
34.591,-99.8
34.591,-99.6
34.606,-98.5
34.606,-99.1
34.606,-98.5
34.606,-96.8
34.606,-95.8
34.606,-93.1
34.606,-91.6
34.606,-86.1
34.606,-88.2
34.606,-79.4
34.622,-82.0
34.622,-79.7
34.622,-74.5
34.622,-68.8
34.622,-65.9
34.622,-69.1
34.622,-56.4
34.622,-59.9
34.622,-49.8
34.622,-42.6
34.638,-39.0
34.638,-43.0
34.638,-35.4
34.638,-31.8
34.638,-23.9
34.638,-20.2
34.638,-12.1
34.638,-12.5
34.638,3.8
34.638,-0.5
34.653,7.7
34.653,11.5
34.653,19.6
34.653,23.4
34.653,19.2
34.653,34.9
34.653,30.8
34.653,34.5
34.653,42.1
34.653,49.3
34.653,52.7
34.669,49.0
34.669,62.5
34.669,59.1
34.669,62.2
34.669,68.4
34.669,76.6
34.669,87.8
34.685,91.4
34.685,92.9
34.685,91.2
34.685,96.7
34.685,95.5
34.685,97.6
34.685,98.4
34.685,99.5
34.685,99.8
34.685,99.5
34.7,99.8
34.7,100.0
34.7,99.8
34.7,99.1
34.7,97.6
34.7,96.7
34.7,97.7
34.7,92.9
34.7,94.4
