t,f 
502.948,4.0
502.951,4.0
502.953,3.0
502.957,4.0
502.959,11.0
502.962,4.0
502.964,5.0
502.966,13.0
502.969,8.0
502.971,11.0
502.974,13.0
502.976,16.0
502.979,16.0
502.981,19.0
502.984,16.0
502.986,23.0
502.989,18.0
502.991,24.0
502.994,24.0
502.996,28.0
503.0,28.0
503.002,31.0
503.005,36.0
503.007,34.0
503.01,35.0
503.012,35.0
503.015,34.0
503.017,34.0
503.02,33.0
503.022,32.0
503.024,30.0
503.027,29.0
503.029,28.0
503.032,26.0
503.034,23.0
503.037,22.0
503.04,19.0
503.043,16.0
503.045,10.0
503.048,16.0
503.05,13.0
503.053,11.0
503.055,7.0
503.058,8.0
503.06,4.0
503.063,4.0
503.065,-4.0
503.068,0.0
503.07,0.0
503.073,-1.0
503.075,-4.0
503.078,-3.0
503.08,-4.0
503.084,-7.0
503.086,-7.0
503.088,-13.0
503.091,-12.0
503.093,-12.0
503.096,-8.0
503.098,-1.0
503.101,1.0
503.103,16.0
503.106,23.0
503.108,38.0
503.111,57.0
503.113,90.0
503.116,107.0
503.118,133.0
503.121,156.0
503.123,172.0
503.127,180.0
503.129,171.0
503.132,159.0
503.134,135.0
503.137,110.0
503.139,81.0
503.142,54.0
503.144,29.0
503.146,6.0
503.149,-14.0
503.151,-28.0
503.154,-44.0
503.156,-57.0
503.159,-66.0
503.161,-75.0
503.164,-81.0
503.166,-82.0
503.17,-83.0
503.172,-79.0
503.175,-77.0
503.177,-70.0
503.18,-62.0
503.182,-55.0
503.185,-51.0
503.187,-47.0
503.19,-41.0
503.192,-35.0
503.195,-23.0
503.197,-17.0
503.2,-18.0
503.202,-14.0
503.205,-10.0
503.207,-6.0
503.209,-1.0
503.213,4.0
503.215,10.0
503.218,14.0
503.22,17.0
503.223,20.0
503.225,22.0
503.228,25.0
503.23,21.0
503.233,30.0
503.235,26.0
503.238,30.0
503.24,31.0
503.243,32.0
503.245,31.0
503.248,34.0
503.25,33.0
503.254,34.0
503.256,35.0
503.259,36.0
503.261,42.0
503.264,39.0
503.266,37.0
503.268,37.0
503.271,38.0
503.273,39.0
503.276,38.0
503.278,43.0
503.281,41.0
503.283,42.0
503.286,43.0
503.288,53.0
503.291,56.0
503.293,54.0
503.297,57.0
503.299,60.0
503.302,65.0
503.304,59.0
503.307,65.0
503.309,66.0
503.312,66.0
503.314,67.0
503.317,67.0
503.319,68.0
503.322,69.0
503.324,69.0
503.327,70.0
503.329,71.0
503.331,72.0
503.334,78.0
503.336,76.0
503.34,77.0
503.342,75.0
503.345,75.0
503.347,73.0
503.35,72.0
503.352,80.0
503.355,70.0
503.357,66.0
503.36,69.0
503.362,65.0
503.365,62.0
503.367,59.0
503.37,66.0
503.372,57.0
503.375,61.0
503.377,56.0
503.38,54.0
503.383,41.0
503.386,40.0
503.388,36.0
503.39,30.0
503.393,27.0
503.395,27.0
503.398,19.0
503.4,12.0
503.403,8.0
503.405,4.0
503.408,0.0
503.41,-5.0
503.413,-9.0
503.415,-12.0
503.418,-15.0
503.42,-17.0
503.424,-19.0
503.426,-20.0
503.429,-21.0
503.431,-22.0
503.434,-22.0
503.436,-22.0
503.439,-25.0
503.441,-18.0
503.444,-19.0
503.446,-19.0
503.449,-19.0
503.451,-21.0
503.453,-19.0
503.456,-23.0
503.458,-22.0
503.461,-22.0
503.463,-21.0
503.467,-20.0
503.469,-20.0
503.472,-19.0
503.474,-17.0
503.477,-18.0
503.479,-14.0
503.482,-17.0
503.484,-16.0
503.487,-15.0
503.489,-14.0
503.492,-11.0
503.494,-8.0
503.497,-7.0
503.499,-9.0
503.502,-9.0
503.504,-3.0
503.507,-7.0
503.51,-6.0
503.512,-5.0
503.515,-4.0
503.517,-3.0
503.52,5.0
503.522,-3.0
503.525,0.0
503.527,1.0
503.53,3.0
503.532,10.0
503.535,8.0
503.537,9.0
503.54,10.0
503.542,10.0
503.545,13.0
503.547,7.0
503.55,10.0
503.553,9.0
503.556,10.0
503.558,10.0
503.561,9.0
503.563,10.0
503.566,8.0
503.568,8.0
503.571,10.0
503.573,11.0
503.575,12.0
503.578,18.0
503.58,14.0
503.583,14.0
503.585,21.0
503.588,21.0
503.59,14.0
503.593,15.0
503.596,15.0
503.599,15.0
503.601,23.0
503.604,15.0
503.606,15.0
503.609,15.0
503.611,16.0
503.614,17.0
503.616,18.0
503.619,20.0
503.621,19.0
503.624,20.0
503.626,20.0
503.629,15.0
503.631,16.0
503.633,17.0
503.636,20.0
503.639,16.0
503.642,14.0
503.644,15.0
503.647,14.0
503.649,12.0
503.652,11.0
503.654,11.0
503.657,10.0
503.659,9.0
503.662,9.0
503.664,8.0
503.667,8.0
503.669,15.0
503.672,15.0
503.674,9.0
503.677,10.0
503.68,11.0
503.683,10.0
503.685,14.0
503.688,16.0
503.69,19.0
503.693,27.0
503.695,25.0
503.697,25.0
503.7,27.0
503.702,28.0
503.705,29.0
503.707,34.0
503.71,29.0
503.712,36.0
503.715,36.0
503.717,38.0
503.72,39.0
503.723,41.0
503.726,39.0
503.728,39.0
503.731,40.0
503.733,39.0
503.736,38.0
503.738,37.0
503.741,37.0
503.743,35.0
503.746,41.0
503.748,31.0
503.751,29.0
503.753,26.0
503.755,23.0
503.758,20.0
503.76,17.0
503.763,20.0
503.766,18.0
503.769,10.0
503.771,10.0
503.774,9.0
503.776,8.0
503.779,8.0
503.781,7.0
503.784,6.0
503.786,6.0
503.789,4.0
503.791,3.0
503.794,2.0
503.796,1.0
503.799,-1.0
503.801,-5.0
503.804,-9.0
503.806,-11.0
503.81,-11.0
503.812,-9.0
503.815,-4.0
503.817,2.0
503.819,9.0
503.822,22.0
503.824,37.0
503.827,57.0
503.829,82.0
503.832,120.0
503.834,139.0
503.837,165.0
503.839,184.0
503.842,192.0
503.844,198.0
503.847,171.0
503.849,147.0
503.853,119.0
503.855,95.0
503.858,59.0
503.86,36.0
503.863,13.0
503.865,-7.0
503.868,-24.0
503.87,-37.0
503.873,-54.0
503.875,-60.0
503.877,-68.0
503.88,-73.0
503.882,-72.0
503.885,-70.0
503.887,-68.0
503.89,-63.0
503.892,-56.0
503.896,-48.0
503.898,-41.0
503.901,-37.0
503.903,-33.0
503.906,-27.0
503.908,-22.0
503.911,-17.0
503.913,-11.0
503.916,-7.0
503.918,-3.0
503.921,8.0
503.923,4.0
503.926,5.0
503.928,11.0
503.931,15.0
503.933,18.0
503.937,21.0
503.939,24.0
503.941,26.0
503.944,31.0
503.946,26.0
503.949,31.0
503.951,36.0
503.954,32.0
503.956,38.0
503.959,37.0
503.961,37.0
503.964,37.0
503.966,39.0
503.969,40.0
503.971,43.0
503.974,45.0
503.976,51.0
503.98,53.0
503.982,51.0
503.985,50.0
503.987,52.0
503.99,53.0
503.992,55.0
503.995,57.0
503.997,67.0
503.999,61.0
504.002,63.0
504.004,65.0
504.007,66.0
504.009,71.0
504.012,75.0
504.014,78.0
504.017,80.0
504.019,82.0
504.023,84.0
504.025,86.0
504.028,85.0
504.03,87.0
504.033,86.0
504.035,94.0
504.038,88.0
504.04,90.0
504.043,93.0
504.045,90.0
504.048,89.0
504.05,95.0
504.053,92.0
504.055,94.0
504.058,93.0
504.06,91.0
504.062,99.0
504.066,98.0
504.068,87.0
504.071,86.0
504.073,83.0
504.076,89.0
504.078,77.0
504.081,73.0
504.083,68.0
504.086,72.0
504.088,67.0
504.091,55.0
504.093,53.0
504.096,47.0
504.098,43.0
504.101,38.0
504.103,34.0
504.107,29.0
504.109,24.0
504.112,19.0
504.114,14.0
504.117,12.0
504.119,9.0
504.121,6.0
504.124,1.0
504.126,-1.0
504.129,-1.0
504.131,-3.0
504.134,-6.0
504.136,-9.0
504.139,-11.0
504.141,-13.0
504.144,-14.0
504.146,-15.0
504.15,-11.0
504.152,-16.0
504.155,-10.0
504.157,-10.0
504.16,-17.0
504.162,-17.0
504.165,-11.0
504.167,-17.0
504.17,-19.0
504.172,-15.0
504.175,-15.0
504.177,-14.0
504.18,-15.0
504.182,-15.0
504.184,-13.0
504.187,-18.0
504.189,-15.0
504.193,-16.0
504.195,-14.0
504.198,-14.0
504.2,-15.0
504.203,-15.0
504.205,-14.0
504.208,-13.0
504.21,-13.0
504.213,-13.0
504.215,-13.0
504.218,-12.0
504.22,-12.0
504.223,-5.0
504.225,-10.0
504.228,-9.0
504.23,-9.0
504.233,-8.0
504.236,-7.0
504.239,-6.0
504.241,-6.0
504.243,-5.0
504.246,-3.0
504.248,-1.0
504.251,4.0
504.253,5.0
504.256,5.0
504.258,5.0
504.261,6.0
504.263,6.0
504.266,6.0
504.268,7.0
504.271,7.0
504.273,7.0
504.276,11.0
504.279,8.0
504.282,11.0
504.284,9.0
504.287,11.0
504.289,9.0
504.292,9.0
504.294,10.0
504.297,10.0
504.299,10.0
504.302,9.0
504.304,8.0
504.306,7.0
504.309,14.0
504.311,8.0
504.314,8.0
504.316,7.0
504.32,14.0
504.322,13.0
504.325,13.0
504.327,13.0
504.33,10.0
504.332,10.0
504.335,9.0
504.337,11.0
504.34,10.0
504.342,12.0
504.345,10.0
504.347,9.0
504.35,9.0
504.352,8.0
504.355,9.0
504.357,7.0
504.36,5.0
504.363,6.0
504.365,4.0
504.368,4.0
504.37,4.0
504.373,9.0
504.375,8.0
504.378,6.0
504.38,5.0
504.383,12.0
504.385,12.0
504.388,5.0
504.39,5.0
504.393,5.0
504.395,5.0
504.398,5.0
504.4,4.0
504.403,10.0
504.406,5.0
504.409,6.0
504.411,9.0
504.414,12.0
504.416,14.0
504.419,16.0
504.421,18.0
504.424,19.0
504.426,18.0
504.428,19.0
504.431,19.0
504.433,21.0
504.436,22.0
504.438,25.0
504.441,27.0
504.443,26.0
504.446,29.0
504.449,32.0
504.452,32.0
504.454,33.0
504.457,34.0
504.459,35.0
504.462,41.0
504.464,33.0
504.467,32.0
504.469,29.0
504.472,33.0
504.474,29.0
504.477,27.0
504.479,25.0
504.482,21.0
504.484,19.0
504.486,17.0
504.489,17.0
504.492,16.0
504.495,14.0
504.497,12.0
504.5,10.0
504.502,7.0
504.505,4.0
504.507,3.0
504.51,-1.0
504.512,-2.0
504.515,-1.0
504.517,-2.0
504.52,-4.0
504.522,-5.0
504.525,-7.0
504.527,-5.0
504.53,-7.0
504.532,-11.0
504.536,-13.0
504.538,-14.0
504.541,-14.0
504.543,-12.0
504.546,-7.0
504.548,7.0
504.55,17.0
504.553,24.0
504.555,41.0
504.558,62.0
504.56,87.0
504.563,115.0
504.565,141.0
504.568,166.0
504.57,182.0
504.573,186.0
504.576,177.0
504.579,157.0
504.581,129.0
504.584,96.0
504.586,66.0
504.589,40.0
504.591,14.0
504.594,-7.0
504.596,-24.0
504.599,-41.0
504.601,-53.0
504.604,-64.0
504.606,-73.0
504.608,-77.0
504.611,-78.0
504.613,-78.0
504.616,-75.0
504.619,-72.0
504.622,-65.0
504.624,-59.0
504.627,-53.0
504.629,-41.0
504.632,-40.0
504.634,-28.0
504.637,-22.0
504.639,-23.0
504.642,-18.0
504.644,-14.0
504.647,-8.0
504.649,-3.0
504.652,2.0
504.654,6.0
504.657,7.0
504.659,12.0
504.663,15.0
504.665,17.0
504.667,23.0
504.67,20.0
504.672,22.0
504.675,24.0
504.677,25.0
504.68,29.0
504.682,31.0
504.685,30.0
504.687,33.0
504.69,33.0
504.692,35.0
504.695,36.0
504.697,37.0
504.7,38.0
504.702,38.0
504.706,39.0
504.708,41.0
504.711,40.0
504.713,42.0
504.716,46.0
504.718,47.0
504.721,48.0
504.723,47.0
504.726,51.0
504.728,55.0
504.73,59.0
504.733,62.0
504.735,65.0
504.738,66.0
504.74,70.0
504.743,72.0
504.745,73.0
504.749,80.0
504.751,75.0
504.754,80.0
504.756,81.0
504.759,81.0
504.761,84.0
504.764,84.0
504.766,85.0
504.769,91.0
504.771,90.0
504.774,92.0
504.776,92.0
504.779,93.0
504.781,94.0
504.784,94.0
504.786,103.0
504.788,93.0
504.792,92.0
504.794,88.0
504.797,89.0
504.799,86.0
504.802,83.0
504.804,82.0
504.807,80.0
504.809,78.0
504.812,75.0
504.814,75.0
504.817,67.0
504.819,61.0
504.822,57.0
504.824,52.0
504.827,45.0
504.829,39.0
504.833,33.0
504.835,29.0
504.838,24.0
504.84,18.0
504.843,13.0
504.845,11.0
504.848,8.0
504.85,2.0
504.852,0.0
504.855,-4.0
504.857,-7.0
504.86,-10.0
504.862,-12.0
504.865,-14.0
504.867,-16.0
504.87,-17.0
504.872,-19.0
504.876,-22.0
504.878,-21.0
504.881,-22.0
504.883,-17.0
504.886,-22.0
504.888,-21.0
504.891,-19.0
504.893,-19.0
504.896,-15.0
504.898,-17.0
504.901,-18.0
504.903,-21.0
504.906,-19.0
504.908,-18.0
504.91,-18.0
504.913,-17.0
504.915,-15.0
504.919,-17.0
504.921,-16.0
504.924,-15.0
504.926,-15.0
504.929,-14.0
504.931,-13.0
504.934,-13.0
504.936,-12.0
504.939,-11.0
504.941,-10.0
504.944,-10.0
504.946,-9.0
504.949,-2.0
504.951,-8.0
504.954,-8.0
504.956,-8.0
504.96,2.0
504.962,-5.0
504.965,-4.0
504.967,-5.0
504.97,-1.0
504.972,1.0
504.974,3.0
504.977,4.0
504.979,5.0
504.982,5.0
504.984,5.0
504.987,5.0
504.989,3.0
504.992,3.0
504.994,5.0
504.997,6.0
504.999,3.0
505.003,3.0
505.005,5.0
505.008,3.0
505.01,7.0
505.013,4.0
505.015,4.0
505.018,4.0
505.02,3.0
505.023,9.0
505.025,10.0
505.028,4.0
505.03,4.0
505.032,5.0
505.035,12.0
505.037,12.0
505.04,5.0
505.042,6.0
505.046,6.0
505.048,7.0
505.051,7.0
505.053,9.0
505.056,9.0
505.058,9.0
505.061,10.0
505.063,8.0
505.066,8.0
505.068,8.0
505.071,7.0
505.073,7.0
505.076,7.0
505.078,7.0
505.081,6.0
505.083,4.0
505.086,6.0
505.089,4.0
505.092,9.0
505.094,5.0
505.096,4.0
505.099,4.0
505.101,9.0
505.104,2.0
505.106,0.0
505.109,2.0
505.111,2.0
505.114,2.0
505.116,9.0
505.119,10.0
505.121,3.0
505.124,3.0
505.126,4.0
505.129,5.0
505.132,6.0
505.135,6.0
505.137,7.0
505.14,7.0
505.142,6.0
505.145,5.0
505.147,5.0
505.15,4.0
505.152,5.0
505.154,6.0
505.157,6.0
505.159,9.0
505.162,8.0
505.164,11.0
505.167,15.0
505.169,14.0
505.172,16.0
505.175,17.0
505.178,25.0
505.18,26.0
505.183,20.0
505.185,22.0
505.188,22.0
505.19,27.0
505.193,29.0
505.195,31.0
505.198,41.0
505.2,32.0
505.203,40.0
505.205,36.0
505.208,37.0
505.21,38.0
505.213,34.0
505.216,38.0
505.218,37.0
505.221,36.0
505.223,32.0
505.226,29.0
505.228,25.0
505.231,22.0
505.233,20.0
505.236,16.0
505.238,15.0
505.241,10.0
505.243,7.0
505.246,5.0
505.248,6.0
505.251,2.0
505.253,-3.0
505.256,4.0
505.259,-3.0
505.262,-4.0
505.264,1.0
505.267,1.0
505.269,-6.0
505.272,-7.0
505.274,-8.0
505.276,-9.0
505.279,-5.0
505.281,-7.0
505.284,-14.0
505.286,-11.0
505.289,-7.0
505.291,-1.0
505.294,9.0
505.296,12.0
505.299,28.0
505.302,42.0
505.305,63.0
505.307,82.0
505.31,112.0
505.312,136.0
505.315,156.0
505.317,169.0
505.32,174.0
505.322,166.0
505.325,141.0
505.327,119.0
505.33,85.0
505.332,63.0
505.335,32.0
505.337,7.0
505.339,-13.0
505.342,-31.0
505.345,-45.0
505.348,-52.0
505.35,-68.0
505.353,-74.0
505.355,-79.0
505.358,-76.0
505.36,-75.0
505.363,-75.0
505.365,-69.0
505.368,-62.0
505.37,-55.0
505.373,-47.0
505.375,-40.0
505.378,-33.0
505.38,-28.0
505.383,-25.0
505.385,-15.0
505.389,-14.0
505.391,-7.0
505.394,-2.0
505.396,1.0
505.398,4.0
505.401,10.0
505.403,10.0
505.406,13.0
505.408,16.0
505.411,18.0
505.413,26.0
505.416,30.0
505.418,25.0
505.421,26.0
505.423,27.0
505.426,29.0
505.428,38.0
505.432,40.0
505.434,34.0
505.437,36.0
505.439,37.0
505.442,39.0
505.444,44.0
505.447,43.0
505.449,44.0
505.452,46.0
505.454,48.0
505.457,45.0
505.459,51.0
505.461,50.0
505.464,51.0
505.466,51.0
505.469,51.0
505.472,54.0
505.475,55.0
505.477,59.0
505.48,60.0
505.482,65.0
505.485,63.0
505.487,67.0
505.49,69.0
505.492,77.0
505.495,75.0
505.497,73.0
505.5,78.0
505.502,85.0
505.505,90.0
505.507,84.0
505.51,88.0
505.512,88.0
505.516,90.0
505.518,92.0
505.52,94.0
505.523,96.0
505.525,99.0
505.528,100.0
505.53,102.0
505.533,103.0
505.535,100.0
505.538,101.0
505.54,98.0
505.543,95.0
505.545,93.0
505.548,92.0
505.55,88.0
505.553,83.0
505.555,79.0
505.559,74.0
505.561,71.0
505.564,69.0
505.566,60.0
505.569,55.0
505.571,50.0
505.574,45.0
505.576,40.0
505.579,34.0
505.581,29.0
505.583,24.0
505.586,19.0
505.588,22.0
505.591,17.0
505.593,5.0
505.596,4.0
505.598,1.0
505.602,-1.0
505.604,-3.0
505.607,-4.0
505.609,-5.0
505.612,-7.0
505.614,-6.0
505.617,-10.0
505.619,-13.0
505.622,-15.0
505.624,-15.0
505.627,-19.0
505.629,-19.0
505.632,-21.0
505.634,-20.0
505.637,-21.0
505.639,-21.0
505.641,-20.0
505.645,-18.0
505.647,-17.0
505.65,-21.0
505.652,-19.0
505.655,-21.0
505.657,-15.0
505.66,-15.0
505.662,-20.0
505.665,-19.0
505.667,-18.0
505.67,-11.0
505.672,-16.0
505.675,-17.0
505.677,-15.0
505.68,-14.0
505.682,-13.0
505.686,-7.0
505.688,-8.0
505.691,-9.0
505.693,-7.0
505.696,-6.0
505.698,-5.0
505.701,-6.0
505.703,-5.0
505.705,-7.0
505.708,-5.0
505.71,-5.0
505.713,-4.0
505.715,-4.0
505.718,-1.0
505.72,-2.0
505.723,-2.0
505.725,1.0
505.729,2.0
505.731,0.0
505.734,-1.0
505.736,0.0
505.739,7.0
505.741,0.0
505.744,0.0
505.746,7.0
505.749,7.0
505.751,8.0
505.754,9.0
505.756,4.0
505.759,4.0
505.761,5.0
505.763,6.0
505.766,10.0
505.768,8.0
505.772,7.0
505.774,8.0
505.777,10.0
505.779,8.0
505.782,5.0
505.784,4.0
505.787,4.0
505.789,5.0
505.792,4.0
505.794,3.0
505.797,5.0
505.799,3.0
505.802,2.0
505.804,2.0
505.807,5.0
505.809,3.0
505.812,2.0
505.815,9.0
505.818,3.0
505.82,3.0
505.823,0.0
505.825,4.0
505.827,2.0
505.83,2.0
505.832,8.0
505.835,9.0
505.837,3.0
505.84,3.0
505.842,3.0
505.845,4.0
505.847,7.0
505.85,2.0
505.852,4.0
505.856,5.0
505.858,5.0
505.861,4.0
505.863,4.0
505.866,2.0
505.868,2.0
505.871,4.0
505.873,2.0
505.876,3.0
505.878,1.0
505.881,1.0
505.883,1.0
505.885,1.0
505.888,4.0
505.89,-1.0
505.893,6.0
505.895,7.0
505.899,7.0
505.901,7.0
505.904,0.0
505.906,-1.0
505.909,-1.0
505.911,0.0
505.914,7.0
505.916,1.0
505.919,1.0
505.921,4.0
505.924,7.0
505.926,14.0
505.929,12.0
505.931,13.0
505.934,16.0
505.936,17.0
505.939,17.0
505.942,17.0
505.945,18.0
505.947,20.0
505.949,21.0
505.952,25.0
505.954,29.0
505.957,31.0
505.959,29.0
505.962,31.0
505.964,32.0
505.967,31.0
505.969,35.0
505.972,36.0
505.974,29.0
505.977,28.0
505.979,27.0
505.982,26.0
505.985,23.0
505.988,21.0
505.99,20.0
505.993,23.0
505.995,13.0
505.998,11.0
506.0,7.0
506.003,7.0
506.005,5.0
506.007,4.0
506.01,3.0
506.012,0.0
506.015,0.0
506.017,-2.0
506.02,-4.0
506.022,-7.0
506.025,-8.0
506.028,-8.0
506.031,-10.0
506.033,-11.0
506.036,-12.0
506.038,-15.0
506.041,-15.0
506.043,-14.0
506.046,-11.0
506.048,-7.0
506.051,0.0
506.053,9.0
506.056,20.0
506.058,26.0
506.061,42.0
506.063,62.0
506.066,83.0
506.068,114.0
506.071,136.0
506.074,156.0
506.076,169.0
506.079,182.0
506.081,165.0
506.084,146.0
506.086,120.0
506.089,93.0
506.091,69.0
506.094,42.0
506.096,19.0
506.099,-4.0
506.101,-24.0
506.104,-39.0
506.106,-50.0
506.109,-61.0
506.112,-69.0
506.115,-77.0
506.117,-81.0
506.12,-83.0
506.122,-84.0
506.125,-82.0
506.127,-76.0
506.129,-72.0
506.132,-61.0
506.134,-54.0
506.137,-52.0
506.139,-46.0
506.142,-40.0
506.144,-29.0
506.147,-23.0
506.149,-23.0
506.152,-18.0
506.155,-14.0
506.158,-4.0
506.16,-6.0
506.163,-2.0
506.165,3.0
506.168,6.0
506.17,13.0
506.173,15.0
506.175,18.0
506.178,21.0
506.18,21.0
506.183,23.0
506.185,23.0
506.188,26.0
506.19,26.0
506.192,27.0
506.195,32.0
506.198,34.0
506.201,33.0
506.203,38.0
506.206,35.0
506.208,37.0
506.211,39.0
506.213,40.0
506.216,42.0
506.218,43.0
506.221,45.0
506.223,46.0
506.226,47.0
506.228,56.0
506.231,50.0
506.233,52.0
506.236,54.0
506.238,61.0
506.242,66.0
506.244,61.0
506.247,69.0
506.249,67.0
506.251,71.0
506.254,73.0
506.256,74.0
506.259,75.0
506.261,77.0
506.264,77.0
506.266,77.0
506.269,81.0
506.271,83.0
506.274,81.0
506.276,83.0
506.279,85.0
506.281,84.0
506.285,81.0
506.287,91.0
506.29,84.0
506.292,83.0
506.295,91.0
506.297,90.0
506.3,81.0
506.302,80.0
506.305,78.0
506.307,85.0
506.31,72.0
506.312,81.0
506.314,69.0
506.317,67.0
506.319,64.0
506.322,62.0
506.324,56.0
506.328,54.0
506.33,49.0
506.333,45.0
506.335,44.0
506.338,36.0
506.34,31.0
506.343,28.0
506.345,21.0
506.348,16.0
506.35,10.0
506.353,7.0
506.355,3.0
506.358,0.0
506.36,-3.0
506.363,-7.0
506.365,-6.0
506.369,-11.0
506.371,-15.0
506.373,-17.0
506.376,-13.0
506.378,-14.0
506.381,-21.0
506.383,-23.0
506.386,-24.0
506.388,-18.0
506.391,-18.0
506.393,-24.0
506.396,-25.0
506.398,-25.0
506.401,-24.0
506.403,-23.0
506.406,-23.0
506.408,-22.0
506.412,-22.0
506.414,-21.0
506.417,-19.0
506.419,-21.0
506.422,-20.0
506.424,-20.0
506.427,-20.0
506.429,-20.0
506.432,-20.0
506.434,-18.0
506.436,-18.0
506.439,-15.0
506.441,-14.0
506.444,-15.0
506.446,-14.0
506.449,-15.0
506.451,-14.0
506.455,-14.0
506.457,-7.0
506.46,-12.0
506.462,-5.0
506.465,-11.0
506.467,-10.0
506.47,-3.0
506.472,-1.0
506.475,-7.0
506.477,-5.0
506.48,-4.0
506.482,2.0
506.485,2.0
506.487,1.0
506.49,2.0
506.492,3.0
506.494,4.0
506.498,7.0
506.5,4.0
506.503,5.0
506.505,3.0
506.508,3.0
506.51,4.0
506.513,5.0
506.515,2.0
506.518,3.0
506.52,2.0
506.523,2.0
506.525,6.0
506.528,2.0
506.53,1.0
506.533,1.0
506.535,0.0
506.539,7.0
506.541,7.0
506.544,1.0
506.546,1.0
506.549,1.0
506.551,1.0
506.554,8.0
506.556,8.0
506.558,2.0
506.561,3.0
506.563,3.0
506.566,3.0
506.568,2.0
506.571,4.0
506.573,4.0
506.576,3.0
506.578,5.0
506.582,-1.0
506.584,-1.0
506.587,0.0
506.589,1.0
506.592,1.0
506.594,0.0
506.597,0.0
506.599,1.0
506.602,1.0
506.604,0.0
506.607,-1.0
506.609,0.0
506.612,0.0
506.614,0.0
506.616,0.0
506.619,0.0
506.621,7.0
506.625,1.0
506.627,2.0
506.63,4.0
506.632,5.0
506.635,5.0
506.637,9.0
506.64,10.0
506.642,16.0
506.645,14.0
506.647,14.0
506.65,16.0
506.652,19.0
506.655,22.0
506.657,22.0
506.66,23.0
506.662,25.0
506.665,27.0
506.668,29.0
506.671,30.0
506.673,31.0
506.676,34.0
506.678,32.0
506.68,34.0
506.683,33.0
506.685,31.0
506.688,29.0
506.69,30.0
506.693,28.0
506.695,27.0
506.698,24.0
506.7,22.0
506.703,26.0
506.705,16.0
506.708,13.0
506.711,10.0
506.714,6.0
506.716,5.0
506.719,5.0
506.721,3.0
506.724,2.0
506.726,4.0
506.729,-1.0
506.731,-2.0
506.734,-4.0
506.736,-2.0
506.738,-3.0
506.741,-6.0
506.743,-7.0
506.746,-9.0
506.748,-12.0
506.752,-14.0
506.754,-13.0
506.757,-16.0
506.759,-14.0
506.762,-9.0
506.764,-2.0
506.767,6.0
506.769,13.0
506.772,24.0
506.774,39.0
506.777,57.0
506.779,80.0
506.782,115.0
506.784,141.0
506.787,152.0
506.789,167.0
506.792,174.0
506.795,181.0
506.798,155.0
506.8,139.0
506.802,115.0
506.805,90.0
506.807,66.0
506.81,44.0
506.812,20.0
506.815,2.0
506.817,-16.0
506.82,-32.0
506.822,-40.0
506.825,-55.0
506.827,-62.0
506.83,-69.0
506.832,-73.0
506.835,-73.0
506.838,-72.0
506.841,-71.0
506.843,-66.0
506.846,-62.0
506.848,-56.0
506.851,-50.0
506.853,-43.0
506.856,-37.0
506.858,-31.0
506.86,-25.0
506.863,-20.0
506.865,-15.0
506.868,-2.0
506.87,-3.0
506.873,2.0
506.875,6.0
506.878,15.0
506.881,15.0
506.884,19.0
506.886,22.0
506.889,25.0
506.891,28.0
506.894,31.0
506.896,34.0
506.899,35.0
506.901,40.0
506.904,36.0
506.906,36.0
506.909,38.0
506.911,40.0
506.914,43.0
506.916,42.0
506.919,43.0
506.921,48.0
506.924,48.0
506.927,48.0
506.929,49.0
506.932,59.0
506.934,52.0
506.937,54.0
506.939,54.0
506.942,55.0
506.944,64.0
506.947,66.0
506.949,60.0
506.952,62.0
506.954,64.0
506.957,74.0
506.959,70.0
506.962,73.0
506.964,75.0
506.968,78.0
506.97,80.0
506.973,83.0
506.975,84.0
506.978,85.0
506.98,87.0
506.982,87.0
506.985,91.0
506.987,87.0
506.99,92.0
506.992,90.0
506.995,91.0
506.997,96.0
507.0,92.0
507.002,92.0
507.005,92.0
507.008,91.0
507.011,100.0
507.013,90.0
507.016,88.0
507.018,86.0
507.021,93.0
507.023,81.0
507.026,77.0
507.028,83.0
507.031,71.0
507.033,76.0
507.036,65.0
507.038,60.0
507.041,58.0
507.043,54.0
507.045,50.0
507.048,45.0
507.051,44.0
507.054,32.0
507.056,30.0
507.059,27.0
507.061,21.0
507.064,16.0
507.066,13.0
507.069,8.0
507.071,7.0
507.074,2.0
507.076,-1.0
507.079,-1.0
507.081,-4.0
507.084,-9.0
507.086,-10.0
507.089,-13.0
507.091,-14.0
507.095,-15.0
507.097,-17.0
507.1,-13.0
507.102,-17.0
507.104,-19.0
507.107,-13.0
507.109,-20.0
507.112,-14.0
507.114,-19.0
507.117,-19.0
507.119,-17.0
507.122,-15.0
507.124,-20.0
507.127,-16.0
507.129,-14.0
507.132,-13.0
507.134,-13.0
507.138,-13.0
507.14,-13.0
507.143,-14.0
507.145,-13.0
507.148,-12.0
507.15,-13.0
507.153,-9.0
507.155,-10.0
507.158,-9.0
507.16,-7.0
507.163,-3.0
507.165,-6.0
507.167,-6.0
507.17,-5.0
507.172,-4.0
507.175,4.0
507.177,-2.0
507.181,-1.0
507.183,2.0
507.186,7.0
507.188,1.0
507.191,0.0
507.193,3.0
507.196,5.0
507.198,7.0
507.201,12.0
507.203,8.0
507.206,10.0
507.208,10.0
507.211,11.0
507.213,14.0
507.216,9.0
507.218,9.0
507.222,11.0
507.224,11.0
507.226,10.0
507.229,10.0
