t,f 
333.532,15.0
333.535,18.0
333.537,28.0
333.54,28.0
333.542,21.0
333.545,20.0
333.547,19.0
333.55,19.0
333.552,25.0
333.555,17.0
333.557,18.0
333.56,19.0
333.562,18.0
333.565,20.0
333.568,21.0
333.571,21.0
333.573,22.0
333.575,22.0
333.578,24.0
333.58,24.0
333.583,31.0
333.585,26.0
333.588,29.0
333.59,23.0
333.593,25.0
333.595,24.0
333.598,31.0
333.6,32.0
333.603,35.0
333.605,29.0
333.608,27.0
333.611,22.0
333.614,21.0
333.616,22.0
333.619,21.0
333.621,29.0
333.624,24.0
333.626,22.0
333.629,22.0
333.631,23.0
333.634,26.0
333.636,29.0
333.638,33.0
333.641,34.0
333.643,36.0
333.646,35.0
333.648,34.0
333.651,31.0
333.654,28.0
333.657,27.0
333.659,26.0
333.662,29.0
333.664,33.0
333.667,36.0
333.669,36.0
333.672,35.0
333.674,31.0
333.677,25.0
333.679,24.0
333.682,23.0
333.684,24.0
333.687,27.0
333.689,30.0
333.692,33.0
333.694,34.0
333.697,36.0
333.7,36.0
333.702,42.0
333.705,33.0
333.707,32.0
333.71,33.0
333.712,36.0
333.715,40.0
333.717,45.0
333.72,46.0
333.722,47.0
333.725,46.0
333.727,44.0
333.73,46.0
333.732,47.0
333.735,47.0
333.737,49.0
333.741,43.0
333.743,43.0
333.746,41.0
333.748,42.0
333.751,46.0
333.753,55.0
333.756,54.0
333.758,56.0
333.76,53.0
333.763,49.0
333.765,50.0
333.768,41.0
333.77,33.0
333.773,26.0
333.775,28.0
333.778,17.0
333.78,12.0
333.784,16.0
333.786,13.0
333.789,12.0
333.791,11.0
333.794,10.0
333.796,10.0
333.799,11.0
333.801,19.0
333.804,15.0
333.806,17.0
333.809,17.0
333.811,19.0
333.814,18.0
333.816,17.0
333.818,14.0
333.821,15.0
333.824,19.0
333.827,26.0
333.829,36.0
333.832,46.0
333.834,57.0
333.837,65.0
333.839,76.0
333.842,97.0
333.844,115.0
333.847,138.0
333.849,161.0
333.852,191.0
333.854,186.0
333.857,183.0
333.859,172.0
333.862,166.0
333.864,146.0
333.868,115.0
333.87,96.0
333.873,79.0
333.875,71.0
333.878,47.0
333.88,34.0
333.882,24.0
333.885,16.0
333.887,11.0
333.89,8.0
333.892,7.0
333.895,9.0
333.897,8.0
333.9,8.0
333.902,7.0
333.905,7.0
333.907,7.0
333.911,5.0
333.913,3.0
333.916,0.0
333.918,-6.0
333.921,-5.0
333.923,-4.0
333.926,-3.0
333.928,-3.0
333.931,-3.0
333.933,1.0
333.936,-7.0
333.938,-8.0
333.94,-7.0
333.943,-8.0
333.945,-6.0
333.948,-5.0
333.95,3.0
333.954,-2.0
333.956,-1.0
333.959,1.0
333.961,4.0
333.964,6.0
333.966,7.0
333.969,9.0
333.971,11.0
333.974,16.0
333.976,18.0
333.979,23.0
333.981,18.0
333.984,14.0
333.986,11.0
333.989,11.0
333.991,11.0
333.995,9.0
333.997,8.0
334.0,8.0
334.002,7.0
334.004,7.0
334.007,10.0
334.009,6.0
334.012,7.0
334.014,7.0
334.017,7.0
334.019,7.0
334.022,8.0
334.024,9.0
334.027,10.0
334.029,11.0
334.032,12.0
334.034,12.0
334.038,18.0
334.04,15.0
334.043,18.0
334.045,21.0
334.048,24.0
334.05,26.0
334.053,24.0
334.055,28.0
334.058,28.0
334.06,26.0
334.062,28.0
334.065,30.0
334.067,31.0
334.07,29.0
334.072,29.0
334.075,32.0
334.077,29.0
334.081,31.0
334.083,32.0
334.086,33.0
334.088,34.0
334.091,36.0
334.093,38.0
334.096,41.0
334.098,43.0
334.101,45.0
334.103,46.0
334.106,44.0
334.108,47.0
334.111,47.0
334.113,48.0
334.116,50.0
334.118,52.0
334.121,55.0
334.124,57.0
334.126,63.0
334.129,58.0
334.131,66.0
334.134,60.0
334.136,70.0
334.139,62.0
334.141,65.0
334.144,65.0
334.146,64.0
334.149,60.0
334.151,59.0
334.154,53.0
334.156,50.0
334.159,46.0
334.161,42.0
334.164,41.0
334.167,39.0
334.17,34.0
334.172,38.0
334.175,27.0
334.177,24.0
334.18,20.0
334.182,16.0
334.184,12.0
334.187,7.0
334.189,7.0
334.192,5.0
334.194,3.0
334.197,7.0
334.199,3.0
334.202,3.0
334.204,2.0
334.208,1.0
334.21,-1.0
334.213,-1.0
334.215,-7.0
334.218,-8.0
334.22,-10.0
334.223,-13.0
334.225,-11.0
334.228,-11.0
334.23,-12.0
334.233,-12.0
334.235,-12.0
334.238,-10.0
334.24,-10.0
334.243,-9.0
334.245,-9.0
334.247,-5.0
334.251,-9.0
334.253,-10.0
334.256,-11.0
334.258,-11.0
334.261,-11.0
334.263,-4.0
334.266,-10.0
334.268,-11.0
334.271,-8.0
334.273,-6.0
334.276,2.0
334.278,-2.0
334.281,2.0
334.283,4.0
334.286,5.0
334.288,6.0
334.291,7.0
334.294,4.0
334.297,5.0
334.299,3.0
334.302,1.0
334.304,0.0
334.306,1.0
334.309,2.0
334.311,1.0
334.314,2.0
334.316,5.0
334.319,8.0
334.321,12.0
334.324,14.0
334.326,13.0
334.329,13.0
334.331,20.0
334.334,19.0
334.337,11.0
334.34,10.0
334.342,9.0
334.345,9.0
334.347,9.0
334.35,18.0
334.352,19.0
334.355,13.0
334.357,15.0
334.36,16.0
334.362,17.0
334.365,22.0
334.367,17.0
334.369,24.0
334.372,23.0
334.374,22.0
334.377,21.0
334.38,21.0
334.383,21.0
334.385,20.0
334.388,22.0
334.39,19.0
334.393,20.0
334.395,16.0
334.398,16.0
334.4,19.0
334.403,16.0
334.405,21.0
334.408,17.0
334.41,16.0
334.413,16.0
334.415,24.0
334.418,16.0
334.42,15.0
334.424,14.0
334.426,14.0
334.428,14.0
334.431,14.0
334.433,21.0
334.436,15.0
334.438,15.0
334.441,17.0
334.443,16.0
334.446,20.0
334.448,21.0
334.451,21.0
334.453,20.0
334.456,18.0
334.458,13.0
334.461,14.0
334.464,14.0
334.467,15.0
334.469,14.0
334.472,12.0
334.474,15.0
334.477,13.0
334.479,15.0
334.482,16.0
334.484,18.0
334.486,19.0
334.489,15.0
334.491,14.0
334.494,14.0
334.496,22.0
334.499,15.0
334.501,15.0
334.504,14.0
334.507,13.0
334.51,12.0
334.512,11.0
334.515,13.0
334.517,14.0
334.52,15.0
334.522,17.0
334.525,18.0
334.527,19.0
334.53,19.0
334.532,19.0
334.535,18.0
334.537,16.0
334.54,14.0
334.542,14.0
334.545,16.0
334.547,16.0
334.55,17.0
334.553,17.0
334.555,21.0
334.558,20.0
334.56,20.0
334.563,20.0
334.565,27.0
334.568,22.0
334.57,23.0
334.573,24.0
334.575,24.0
334.578,32.0
334.58,24.0
334.583,25.0
334.585,24.0
334.588,23.0
334.59,23.0
334.594,30.0
334.596,23.0
334.599,24.0
334.601,27.0
334.604,29.0
334.606,31.0
334.608,33.0
334.611,29.0
334.613,33.0
334.616,32.0
334.618,29.0
334.621,29.0
334.623,28.0
334.626,26.0
334.628,23.0
334.631,22.0
334.633,20.0
334.637,16.0
334.639,16.0
334.642,16.0
334.644,16.0
334.647,14.0
334.649,14.0
334.652,15.0
334.654,14.0
334.657,13.0
334.659,11.0
334.662,17.0
334.664,9.0
334.667,8.0
334.669,8.0
334.671,7.0
334.674,12.0
334.676,9.0
334.68,11.0
334.682,11.0
334.685,12.0
334.687,13.0
334.69,12.0
334.692,7.0
334.695,8.0
334.697,5.0
334.7,-1.0
334.702,-1.0
334.705,-2.0
334.707,-2.0
334.71,0.0
334.712,5.0
334.715,12.0
334.717,21.0
334.721,33.0
334.723,52.0
334.726,74.0
334.728,99.0
334.73,128.0
334.733,159.0
334.735,186.0
334.738,203.0
334.74,208.0
334.743,198.0
334.745,187.0
334.748,165.0
334.75,140.0
334.753,117.0
334.755,92.0
334.758,75.0
334.76,59.0
334.764,45.0
334.766,35.0
334.769,26.0
334.771,22.0
334.774,18.0
334.776,16.0
334.779,13.0
334.781,9.0
334.784,7.0
334.786,6.0
334.789,5.0
334.791,4.0
334.793,3.0
334.796,0.0
334.798,0.0
334.801,-1.0
334.803,-3.0
334.807,-4.0
334.809,-5.0
334.812,0.0
334.814,-7.0
334.817,-8.0
334.819,-8.0
334.822,0.0
334.824,2.0
334.827,-4.0
334.829,-4.0
334.832,-4.0
334.834,-4.0
334.837,-4.0
334.839,-2.0
334.842,-2.0
334.844,2.0
334.848,4.0
334.85,5.0
334.852,1.0
334.855,4.0
334.857,5.0
334.86,3.0
334.862,2.0
334.865,4.0
334.867,4.0
334.87,5.0
334.872,6.0
334.875,5.0
334.877,6.0
334.88,8.0
334.882,9.0
334.885,9.0
334.887,9.0
334.891,17.0
334.893,11.0
334.896,11.0
334.898,12.0
334.901,13.0
334.903,14.0
334.906,12.0
334.908,15.0
334.911,16.0
334.913,17.0
334.915,24.0
334.918,21.0
334.92,23.0
334.923,26.0
334.925,28.0
334.928,29.0
334.93,31.0
334.934,33.0
334.936,34.0
334.939,38.0
334.941,33.0
334.944,32.0
334.946,31.0
334.949,31.0
334.951,31.0
334.954,31.0
334.956,33.0
334.959,35.0
334.961,35.0
334.964,36.0
334.966,37.0
334.969,39.0
334.971,40.0
334.973,41.0
334.977,42.0
334.979,44.0
334.982,45.0
334.984,44.0
334.987,46.0
334.989,50.0
334.992,53.0
334.994,56.0
334.997,65.0
334.999,61.0
335.002,70.0
335.004,70.0
335.007,76.0
335.009,75.0
335.012,76.0
335.014,72.0
335.017,76.0
335.02,74.0
335.023,80.0
335.025,79.0
335.028,76.0
335.03,73.0
335.033,72.0
335.035,71.0
335.037,68.0
335.04,67.0
335.042,65.0
335.045,60.0
335.047,55.0
335.05,51.0
335.052,46.0
335.055,42.0
335.057,38.0
335.06,34.0
335.063,30.0
335.066,26.0
335.068,29.0
335.071,17.0
335.073,14.0
335.076,11.0
335.078,8.0
335.081,7.0
335.083,5.0
335.086,4.0
335.088,3.0
335.091,2.0
335.093,0.0
335.095,-2.0
335.098,-5.0
335.1,-8.0
335.104,-8.0
335.106,-12.0
335.109,-13.0
335.111,-11.0
335.114,-12.0
335.116,-13.0
335.119,-14.0
335.121,-13.0
335.124,-11.0
335.126,-14.0
335.129,-15.0
335.131,-15.0
335.134,-8.0
335.136,-13.0
335.139,-13.0
335.141,-12.0
335.144,-4.0
335.147,-4.0
335.15,-10.0
335.152,-10.0
335.155,-10.0
335.157,-10.0
335.159,-10.0
335.162,-9.0
335.164,-7.0
335.167,-5.0
335.169,-4.0
335.172,-1.0
335.174,-4.0
335.177,-3.0
335.179,-5.0
335.182,-4.0
335.184,-5.0
335.187,-3.0
335.19,-1.0
335.193,0.0
335.195,-1.0
335.198,2.0
335.2,2.0
335.203,4.0
335.205,5.0
335.208,5.0
335.21,6.0
335.213,7.0
335.215,4.0
335.217,5.0
335.22,4.0
335.222,4.0
335.225,5.0
335.227,6.0
335.23,7.0
335.233,8.0
335.236,9.0
335.238,15.0
335.241,12.0
335.243,13.0
335.246,14.0
335.248,15.0
335.251,16.0
335.253,18.0
335.256,11.0
335.258,14.0
335.261,14.0
335.263,15.0
335.266,15.0
335.268,14.0
335.271,15.0
335.273,15.0
335.277,16.0
335.279,15.0
335.281,15.0
335.284,15.0
335.286,17.0
335.289,17.0
335.291,16.0
335.294,22.0
335.296,21.0
335.299,14.0
335.301,12.0
335.304,11.0
335.306,10.0
335.309,11.0
335.311,19.0
335.314,12.0
335.316,13.0
335.32,14.0
335.322,13.0
335.325,14.0
335.327,14.0
335.33,15.0
335.332,15.0
335.335,15.0
335.337,16.0
335.339,14.0
335.342,16.0
335.344,16.0
335.347,17.0
335.349,17.0
335.352,15.0
335.354,14.0
335.357,16.0
335.36,13.0
335.363,12.0
335.365,12.0
335.368,11.0
335.37,11.0
335.373,10.0
335.375,10.0
335.378,10.0
335.38,10.0
335.383,10.0
335.385,10.0
335.388,10.0
335.39,8.0
335.393,9.0
335.395,10.0
335.398,14.0
335.4,11.0
335.403,12.0
335.406,12.0
335.408,14.0
335.411,13.0
335.413,14.0
335.416,16.0
335.418,15.0
335.421,17.0
335.423,18.0
335.426,16.0
335.428,18.0
335.431,18.0
335.433,16.0
335.436,16.0
335.438,16.0
335.441,20.0
335.443,21.0
335.447,23.0
335.449,26.0
335.452,22.0
335.454,23.0
335.457,25.0
335.459,26.0
335.461,28.0
335.464,29.0
335.466,29.0
335.469,29.0
335.471,30.0
335.474,30.0
335.476,32.0
335.479,32.0
335.481,33.0
335.484,35.0
335.486,36.0
335.49,38.0
335.492,38.0
335.495,34.0
335.497,34.0
335.5,32.0
335.502,36.0
335.505,28.0
335.507,25.0
335.51,25.0
335.512,24.0
335.515,20.0
335.517,21.0
335.52,21.0
335.522,19.0
335.524,25.0
335.527,18.0
335.529,17.0
335.533,16.0
335.535,15.0
335.538,22.0
335.54,21.0
335.543,13.0
335.545,14.0
335.548,13.0
335.55,15.0
335.553,15.0
335.555,20.0
335.558,15.0
335.56,14.0
335.563,15.0
335.565,15.0
335.568,14.0
335.57,11.0
335.574,8.0
335.576,4.0
335.579,1.0
335.581,0.0
335.583,2.0
335.586,3.0
335.588,3.0
335.591,8.0
335.593,17.0
335.596,24.0
335.598,43.0
335.601,62.0
335.603,86.0
335.606,113.0
335.608,134.0
335.611,164.0
335.613,191.0
335.617,206.0
335.619,208.0
335.622,212.0
335.624,193.0
335.627,156.0
335.629,130.0
335.632,107.0
335.634,94.0
335.637,72.0
335.639,57.0
335.642,47.0
335.644,38.0
335.646,30.0
335.649,22.0
335.651,22.0
335.654,11.0
335.656,13.0
335.66,9.0
335.662,7.0
335.665,4.0
335.667,2.0
335.67,0.0
335.672,-1.0
335.675,1.0
335.677,-4.0
335.68,-6.0
335.682,-5.0
335.685,-6.0
335.687,-6.0
335.69,-6.0
335.692,-7.0
335.695,-7.0
335.697,-7.0
335.7,-6.0
335.703,1.0
335.705,-7.0
335.708,-6.0
335.71,-5.0
335.713,-5.0
335.715,0.0
335.718,0.0
335.72,1.0
335.723,2.0
335.725,3.0
335.728,4.0
335.73,4.0
335.733,2.0
335.735,5.0
335.738,2.0
335.74,3.0
335.744,7.0
335.746,4.0
335.749,6.0
335.751,7.0
335.754,8.0
335.756,11.0
335.759,9.0
335.761,10.0
335.764,10.0
335.766,10.0
335.768,11.0
335.771,19.0
335.773,21.0
335.776,15.0
335.778,15.0
335.781,16.0
335.783,25.0
335.787,19.0
335.789,21.0
335.792,23.0
335.794,25.0
335.797,26.0
335.799,27.0
335.802,29.0
335.804,31.0
335.807,32.0
335.809,32.0
335.812,32.0
335.814,33.0
335.817,33.0
335.819,34.0
335.822,34.0
335.824,34.0
335.826,36.0
335.83,37.0
335.832,37.0
335.835,39.0
335.837,39.0
335.84,40.0
335.842,42.0
335.845,45.0
335.847,47.0
335.85,48.0
335.852,50.0
335.855,51.0
335.857,51.0
335.86,53.0
335.862,55.0
335.865,55.0
335.867,59.0
335.87,63.0
335.873,72.0
335.876,69.0
335.878,70.0
335.881,72.0
335.883,75.0
335.886,77.0
335.888,78.0
335.89,78.0
335.893,79.0
335.895,79.0
335.898,80.0
335.9,79.0
335.903,77.0
335.905,80.0
335.908,76.0
335.91,75.0
335.913,73.0
335.916,74.0
335.919,66.0
335.921,69.0
335.924,65.0
335.926,55.0
335.929,52.0
335.931,48.0
335.934,43.0
335.936,39.0
335.939,34.0
335.941,30.0
335.944,26.0
335.946,20.0
335.948,19.0
335.951,15.0
335.953,13.0
335.956,13.0
335.959,8.0
335.962,7.0
335.964,6.0
335.967,4.0
335.969,0.0
335.972,2.0
335.974,-7.0
335.977,-8.0
335.979,-10.0
335.982,-9.0
335.984,-10.0
335.987,-9.0
335.989,-9.0
335.992,-9.0
335.994,-10.0
335.997,-12.0
336.0,-7.0
336.003,-10.0
336.005,-11.0
336.008,-11.0
336.01,-12.0
336.012,-12.0
336.015,-13.0
336.017,-14.0
336.02,-14.0
336.022,-14.0
336.025,-14.0
336.027,-13.0
336.03,-11.0
336.032,-9.0
336.035,-7.0
336.037,-6.0
336.04,-5.0
336.043,-3.0
336.046,-1.0
336.048,-1.0
336.051,-2.0
336.053,-2.0
336.056,-2.0
336.058,-3.0
336.061,-2.0
336.063,-2.0
336.066,1.0
336.068,3.0
336.07,7.0
336.073,6.0
336.075,8.0
336.078,6.0
336.08,11.0
336.083,5.0
336.086,4.0
336.089,3.0
336.091,3.0
336.094,2.0
336.096,8.0
336.099,2.0
336.101,10.0
336.104,11.0
336.106,13.0
336.109,12.0
336.111,10.0
336.114,13.0
336.116,13.0
336.119,13.0
336.121,14.0
336.124,15.0
336.126,16.0
336.13,15.0
336.132,19.0
336.134,13.0
336.137,13.0
336.139,12.0
336.142,13.0
336.144,13.0
336.147,14.0
336.149,15.0
336.152,18.0
336.154,15.0
336.157,15.0
336.159,14.0
336.162,14.0
336.164,11.0
336.167,20.0
336.169,12.0
336.173,12.0
336.175,12.0
336.178,12.0
336.18,11.0
336.183,12.0
336.185,13.0
336.188,14.0
336.19,21.0
336.192,15.0
336.195,17.0
336.197,17.0
336.2,18.0
336.202,19.0
336.205,15.0
336.207,17.0
336.21,17.0
336.212,14.0
336.216,19.0
336.218,13.0
336.221,14.0
336.223,12.0
336.226,14.0
336.228,14.0
336.231,14.0
336.233,13.0
336.236,15.0
336.238,19.0
336.241,16.0
336.243,12.0
336.246,14.0
336.248,14.0
336.251,18.0
336.253,19.0
336.256,12.0
336.259,12.0
336.261,12.0
336.264,12.0
336.266,13.0
336.269,14.0
336.271,15.0
336.274,17.0
336.276,17.0
336.279,18.0
336.281,18.0
336.284,18.0
336.286,17.0
336.289,19.0
336.291,16.0
336.294,16.0
336.296,16.0
336.3,15.0
336.302,18.0
336.305,17.0
336.307,18.0
336.31,19.0
336.312,20.0
336.314,19.0
336.317,18.0
336.319,17.0
336.322,16.0
336.324,17.0
336.327,16.0
336.329,16.0
336.332,16.0
336.334,16.0
336.337,16.0
336.339,15.0
336.343,19.0
336.345,22.0
336.348,25.0
336.35,27.0
336.353,30.0
336.355,32.0
336.358,31.0
336.36,31.0
336.363,30.0
336.365,27.0
336.368,29.0
336.37,29.0
336.373,27.0
336.375,28.0
336.377,30.0
336.38,30.0
336.382,31.0
336.386,32.0
336.388,32.0
336.391,30.0
336.393,27.0
336.396,28.0
336.398,24.0
336.401,23.0
336.403,22.0
336.406,21.0
336.408,21.0
336.411,20.0
336.413,20.0
336.416,26.0
336.418,18.0
336.421,17.0
336.423,16.0
336.427,16.0
336.429,15.0
336.432,20.0
336.434,13.0
336.436,11.0
336.439,13.0
336.441,13.0
336.444,13.0
336.446,9.0
336.449,12.0
336.451,9.0
336.454,7.0
336.456,7.0
336.459,7.0
336.461,8.0
336.464,6.0
336.466,5.0
336.47,6.0
336.472,2.0
336.475,2.0
336.477,4.0
336.48,3.0
336.482,3.0
336.485,12.0
336.487,10.0
336.49,20.0
336.492,35.0
336.495,51.0
336.497,79.0
336.499,94.0
336.502,122.0
336.504,154.0
336.507,183.0
336.509,203.0
336.513,212.0
336.515,202.0
336.518,192.0
336.52,169.0
336.523,143.0
336.525,117.0
336.528,89.0
336.53,73.0
336.533,55.0
336.535,39.0
336.538,30.0
336.54,23.0
336.543,16.0
336.545,14.0
336.548,13.0
336.55,11.0
336.553,7.0
336.556,5.0
336.558,3.0
336.561,1.0
336.563,-1.0
336.566,-3.0
336.568,-5.0
336.571,-5.0
336.573,-5.0
336.576,-5.0
336.578,-4.0
336.581,3.0
336.583,3.0
336.586,-3.0
336.588,-2.0
336.591,-1.0
336.593,0.0
336.596,0.0
336.599,1.0
336.602,2.0
336.604,2.0
336.607,4.0
336.609,1.0
336.612,4.0
336.614,-1.0
336.617,3.0
336.619,2.0
336.621,2.0
336.624,3.0
336.626,4.0
336.629,5.0
336.631,5.0
336.634,5.0
336.636,5.0
336.64,6.0
336.642,7.0
336.645,9.0
336.647,11.0
336.65,20.0
336.652,14.0
336.655,14.0
336.657,13.0
336.66,13.0
336.662,14.0
336.665,14.0
336.667,19.0
336.67,21.0
336.672,22.0
336.675,22.0
336.677,19.0
336.679,20.0
336.683,23.0
336.685,16.0
336.688,24.0
336.69,24.0
336.693,19.0
336.695,23.0
336.698,21.0
336.7,25.0
336.703,26.0
336.705,26.0
336.708,24.0
336.71,26.0
336.713,28.0
336.715,29.0
336.718,29.0
336.72,31.0
336.723,34.0
336.726,36.0
336.729,38.0
336.731,47.0
336.734,48.0
336.736,40.0
336.739,40.0
336.741,41.0
336.743,43.0
336.746,53.0
336.748,51.0
336.751,52.0
336.753,54.0
336.756,56.0
336.758,58.0
336.761,63.0
336.763,56.0
336.766,67.0
336.769,66.0
336.772,67.0
336.774,68.0
336.777,70.0
336.779,72.0
336.782,72.0
336.784,75.0
336.787,73.0
336.789,74.0
336.792,73.0
336.794,79.0
336.797,80.0
336.799,81.0
336.801,73.0
336.804,72.0
336.806,71.0
336.809,69.0
336.812,76.0
336.815,72.0
336.817,59.0
336.82,55.0
336.822,51.0
336.825,47.0
336.827,43.0
336.83,43.0
336.832,39.0
336.835,36.0
336.837,33.0
336.84,29.0
336.842,23.0
336.845,18.0
336.847,14.0
336.85,8.0
336.852,5.0
336.856,3.0
336.858,1.0
336.86,-2.0
336.863,-2.0
336.865,-5.0
336.868,-6.0
336.87,-6.0
336.873,-8.0
336.875,-10.0
336.878,-12.0
336.88,-8.0
336.883,-8.0
336.885,-14.0
336.888,-13.0
336.89,-13.0
336.893,-6.0
336.896,-12.0
336.899,-12.0
336.901,-11.0
336.904,-10.0
336.906,-9.0
336.909,-8.0
336.911,-2.0
336.914,-8.0
336.916,-4.0
336.919,-7.0
336.921,-7.0
336.923,-6.0
336.926,-4.0
336.928,-4.0
336.931,-6.0
336.933,-8.0
336.936,-9.0
336.939,-8.0
336.942,-9.0
336.944,-8.0
336.947,-6.0
336.949,-5.0
336.952,-5.0
336.954,-4.0
336.957,2.0
336.959,0.0
336.962,-2.0
336.964,8.0
336.967,3.0
336.969,4.0
336.972,11.0
336.974,4.0
336.977,5.0
336.979,13.0
336.982,8.0
336.985,11.0
336.987,13.0
336.99,15.0
336.992,16.0
336.995,16.0
336.997,15.0
337.0,14.0
337.002,14.0
337.005,14.0
337.007,14.0
337.01,16.0
337.012,10.0
337.015,9.0
337.017,7.0
337.02,5.0
337.022,5.0
337.026,5.0
337.028,8.0
337.031,9.0
337.033,9.0
337.036,10.0
337.038,11.0
337.041,19.0
337.043,22.0
337.045,15.0
337.048,15.0
337.05,13.0
337.053,12.0
337.055,11.0
337.058,11.0
337.06,11.0
337.063,19.0
337.065,14.0
337.069,21.0
337.071,22.0
337.074,20.0
337.076,19.0
337.079,19.0
337.081,18.0
337.084,20.0
337.086,13.0
337.089,12.0
337.091,11.0
337.094,16.0
337.096,11.0
337.099,13.0
337.101,12.0
337.103,13.0
337.106,15.0
337.108,16.0
337.112,16.0
337.114,14.0
337.117,12.0
337.119,12.0
337.122,12.0
337.124,12.0
337.127,13.0
337.129,12.0
337.132,12.0
337.134,12.0
337.137,19.0
337.139,13.0
337.142,14.0
337.144,17.0
337.147,19.0
337.149,21.0
337.153,21.0
337.155,20.0
337.158,19.0
337.16,18.0
337.163,18.0
337.165,16.0
337.167,18.0
337.17,15.0
337.172,15.0
337.175,14.0
337.177,13.0
337.18,15.0
337.182,16.0
337.185,13.0
337.187,15.0
337.19,14.0
337.192,14.0
337.196,16.0
337.198,16.0
337.201,16.0
337.203,16.0
337.206,23.0
337.208,17.0
337.211,25.0
337.213,27.0
337.216,20.0
337.218,19.0
337.221,22.0
337.223,23.0
337.225,26.0
337.228,29.0
337.23,32.0
337.233,33.0
337.235,35.0
337.239,36.0
337.241,35.0
337.244,32.0
337.246,29.0
337.249,31.0
337.251,31.0
337.254,30.0
337.256,31.0
337.259,32.0
337.261,31.0
337.264,32.0
337.266,34.0
337.269,32.0
337.271,31.0
337.274,30.0
337.276,28.0
337.28,26.0
337.282,24.0
337.285,23.0
337.287,30.0
337.289,22.0
337.292,22.0
337.294,21.0
337.297,21.0
337.299,19.0
337.302,18.0
337.304,20.0
337.307,19.0
337.309,19.0
337.312,18.0
337.314,16.0
337.317,20.0
337.319,17.0
337.323,17.0
337.325,17.0
337.328,15.0
337.33,15.0
337.333,13.0
337.335,15.0
337.338,17.0
337.34,15.0
337.343,16.0
337.345,13.0
337.347,16.0
337.35,12.0
337.352,11.0
337.355,9.0
337.357,8.0
337.36,16.0
337.362,11.0
337.366,16.0
337.368,21.0
337.371,35.0
337.373,48.0
337.376,65.0
337.378,85.0
337.381,109.0
337.383,146.0
337.386,166.0
337.388,187.0
337.391,195.0
337.393,197.0
337.396,179.0
337.398,160.0
337.401,138.0
337.403,114.0
337.406,92.0
337.409,78.0
337.411,56.0
337.414,42.0
337.416,28.0
337.419,21.0
337.421,15.0
337.424,11.0
337.426,13.0
337.429,10.0
337.431,9.0
337.434,11.0
337.436,5.0
337.439,3.0
337.441,1.0
337.444,1.0
337.446,0.0
337.449,-2.0
337.452,-2.0
337.455,-2.0
337.457,5.0
337.46,0.0
337.462,0.0
337.465,-1.0
337.467,1.0
337.469,1.0
337.472,1.0
337.474,0.0
337.477,0.0
337.479,1.0
337.482,2.0
337.484,3.0
337.487,7.0
337.489,6.0
337.492,8.0
337.495,8.0
337.498,6.0
337.5,7.0
337.503,7.0
337.505,4.0
337.508,5.0
337.51,8.0
337.513,10.0
337.515,8.0
337.518,8.0
337.52,9.0
337.523,10.0
337.525,12.0
337.528,13.0
337.53,20.0
337.532,21.0
337.536,14.0
337.538,15.0
337.541,23.0
337.543,25.0
337.546,21.0
337.548,23.0
337.551,24.0
337.553,25.0
337.556,25.0
337.558,25.0
337.561,26.0
337.563,26.0
337.566,27.0
337.568,25.0
337.571,26.0
337.573,32.0
337.576,25.0
337.579,28.0
337.582,30.0
337.584,31.0
337.587,31.0
337.589,33.0
337.591,35.0
337.594,37.0
337.596,38.0
337.599,39.0
337.601,39.0
337.604,40.0
337.606,41.0
337.609,41.0
337.611,39.0
337.614,44.0
337.616,46.0
337.619,49.0
337.622,51.0
337.625,53.0
337.627,55.0
337.63,56.0
337.632,60.0
337.635,62.0
337.637,63.0
337.64,65.0
337.642,66.0
337.645,67.0
337.647,69.0
337.65,71.0
337.652,72.0
337.654,72.0
337.657,74.0
337.659,74.0
337.662,77.0
337.665,74.0
337.668,72.0
337.67,82.0
337.673,77.0
337.675,77.0
337.678,78.0
337.68,87.0
337.683,86.0
337.685,76.0
337.688,74.0
337.69,71.0
337.693,76.0
337.695,72.0
337.698,59.0
337.7,55.0
337.703,53.0
337.705,47.0
337.709,45.0
337.711,39.0
337.713,35.0
337.716,31.0
337.718,27.0
337.721,27.0
337.723,17.0
337.726,19.0
337.728,13.0
337.731,10.0
337.733,5.0
337.736,2.0
337.738,-4.0
337.741,-5.0
337.743,-6.0
337.746,-7.0
337.748,-10.0
337.752,-11.0
337.754,-7.0
337.757,-11.0
337.759,-8.0
337.762,-7.0
337.764,-12.0
337.767,-13.0
337.769,-14.0
337.772,-15.0
337.774,-16.0
337.776,-17.0
337.779,-17.0
337.781,-16.0
337.784,-15.0
337.786,-12.0
337.789,-11.0
337.792,-9.0
337.795,-9.0
337.797,-8.0
337.8,-7.0
337.802,-7.0
337.805,-6.0
337.807,-6.0
337.81,-5.0
337.812,-5.0
337.815,-6.0
337.817,-7.0
337.82,-6.0
337.822,-4.0
337.825,2.0
337.827,4.0
337.83,3.0
337.832,3.0
337.835,3.0
337.838,2.0
337.84,9.0
337.843,3.0
337.845,4.0
337.848,4.0
337.85,3.0
337.853,3.0
337.855,1.0
337.858,4.0
337.86,5.0
337.863,6.0
337.865,13.0
337.868,11.0
337.87,12.0
337.873,14.0
337.875,14.0
337.879,13.0
337.881,14.0
337.884,14.0
337.886,11.0
337.889,16.0
337.891,16.0
337.894,16.0
