t,f

22.426,"88.63

"

22.426,"84.55

"

22.426,"82.42

"

22.426,"77.51

"

22.426,"75.01

"

22.426,"77.79

"

22.442,"72.39

"

22.442,"69.67

"

22.442,"63.57

"

22.442,"60.53

"

22.442,"53.82

"

22.442,"50.52

"

22.442,"54.20

"

22.442,"39.77

"

22.442,"43.69

"

22.442,"36.19

"

22.442,"32.56

"

22.442,"24.72

"

22.458,"20.95

"

22.458,"25.15

"

22.458,"13.33

"

22.458,"5.18

"

22.458,"1.31

"

22.458,"-6.87

"

22.458,"-2.56

"

22.458,"-6.43

"

22.458,"-14.56

"

22.458,"-18.38

"

22.458,"-26.36

"

22.473,"-30.07

"

22.473,"-37.77

"

22.473,"-33.74

"

22.48,"-37.36

"

22.48,"-44.81

"

22.48,"-48.24

"

22.48,"-55.24

"

22.48,"-58.42

"

22.48,"-64.86

"

22.48,"-67.76

"

22.48,"-64.53

"

22.48,"-76.11

"

22.48,"-73.25

"

22.48,"-78.57

"

22.495,"-80.90

"

22.495,"-85.44

"

22.495,"-87.38

"

22.495,"-85.21

"

22.495,"-92.60

"

22.495,"-90.88

"

22.495,"-95.24

"

22.495,"-97.41

"

22.495,"-98.22

"

22.495,"-97.31

"

22.511,"-99.76

"

22.511,"-99.38

"

22.511,"-99.96

"

22.511,"-100.00

"

22.511,"-99.59

"

22.511,"-99.17

"

22.511,"-99.63

"

22.511,"-96.89

"

22.511,"-97.87

"

22.511,"-97.00

"

22.511,"-94.69

"

22.527,"-93.38

"

22.527,"-90.14

"

22.527,"-91.92

"

22.527,"-84.28

"

22.527,"-86.52

"

22.527,"-84.51

"

22.527,"-79.86

"

22.527,"-77.47

"

22.527,"-72.04

"

22.542,"-69.31

"

22.542,"-63.18

"

22.542,"-66.46

"

22.542,"-63.52

"

22.542,"-50.09

"

22.542,"-46.70

"

22.542,"-50.47

"

22.542,"-35.73

"

22.542,"-39.72

"

22.542,"-36.14

"

22.542,"-28.40

"

22.558,"-24.66

"

22.558,"-16.66

"

22.558,"-20.90

"

22.558,"-4.68

"

22.558,"-8.98

"

22.558,"-5.12

"

22.558,"3.06

"

22.558,"6.93

"

22.558,"15.06

"

22.558,"10.78

"

22.558,"26.84

"

22.573,"22.66

"

22.573,"26.41

"

22.573,"34.21

"

22.573,"37.82

"

22.573,"45.26

"

22.58,"48.68

"

22.58,"55.66

"

22.58,"52.02

"

22.58,"55.29

"

22.58,"61.92

"

22.58,"64.91

"

22.58,"67.80

"

22.58,"78.88

"

22.58,"76.15

"

22.58,"78.60

"

22.58,"83.39

"

22.596,"87.63

"

22.596,"89.43

"

22.596,"87.41

"

22.596,"94.16

"

22.596,"92.62

"

22.596,"94.01

"

22.596,"96.48

"

22.596,"97.43

"

22.596,"98.94

"

22.596,"99.43

"

22.611,"99.97

"

22.611,"99.77

"

22.611,"99.96

"

22.611,"99.86

"

22.611,"99.58

"

22.611,"98.51

"

22.611,"97.77

"

22.611,"95.72

"

22.611,"94.53

"

22.611,"95.85

"

22.627,"93.20

"

22.627,"91.72

"

22.627,"88.16

"

22.627,"86.27

"

22.627,"84.25

"

22.627,"82.10

"

22.627,"77.15

"

22.627,"74.64

"

22.627,"68.94

"

22.627,"72.00

"

22.627,"59.73

"

22.642,"63.14

"

22.642,"60.09

"

22.642,"53.35

"

22.642,"50.04

"

22.642,"42.79

"

22.642,"39.26

"

22.642,"31.61

"

22.642,"35.67

"

22.642,"32.03

"

22.642,"24.18

"

22.642,"20.41

"

22.658,"12.33

"

22.658,"8.48

"

22.658,"0.31

"

22.658,"4.62

"

22.658,"0.75

"

22.658,"-7.43

"

22.658,"-11.28

"

22.658,"-19.36

"

22.658,"-23.15

"

22.658,"-31.02

"

22.674,"-30.60

"

22.674,"-38.28

"

22.674,"-45.71

"

22.674,"-49.11

"

22.68,"-45.31

"

22.68,"-59.23

"

22.68,"-55.70

"

22.68,"-58.88

"

22.68,"-65.29

"

22.68,"-68.17

"

22.68,"-73.92

"

22.68,"-76.47

"

22.68,"-81.49

"

22.68,"-78.91

"

22.68,"-81.23

"

22.696,"-85.73

"

22.696,"-87.65

"

22.696,"-91.30

"

22.696,"-92.81

"

22.696,"-95.54

"

22.696,"-96.61

"

22.696,"-95.41

"

22.696,"-99.01

"

22.696,"-98.32

"

22.696,"-99.48

"

22.696,"-99.80

"

22.712,"-99.98

"

22.712,"-99.83

"

22.712,"-99.99

"

22.712,"-99.09

"

22.712,"-97.66

"

22.712,"-96.76

"

22.712,"-94.37

"

22.712,"-93.01

"

22.712,"-94.51

"

22.712,"-91.52

"

22.727,"-89.90

"

22.727,"-86.01

"

22.727,"-83.98

"

22.727,"-79.25

"

22.727,"-76.84

"

22.727,"-79.52

"

22.727,"-68.58

"

22.727,"-71.66

"

22.727,"-65.71

"

22.727,"-62.75

"

22.743,"-56.17

"

22.743,"-52.93

"

22.743,"-56.54

"

22.743,"-42.34

"

22.743,"-46.21

"

22.743,"-42.74

"

22.743,"-35.21

"

22.743,"-31.56

"

22.743,"-23.69

"

22.743,"-27.86

"

22.758,"-11.84

"

22.758,"-16.11

"

22.758,"-4.12

"

22.758,"4.06

"

22.758,"7.92

"

22.758,"3.62

"

22.758,"11.78

"

22.758,"15.61

"

22.758,"23.63

"

22.758,"27.38

"

22.758,"35.15

"

22.774,"38.74

"

22.774,"34.73

"

22.774,"49.55

"

22.774,"45.76

"

22.774,"52.87

"

22.781,"56.12

"

22.781,"62.70

"

22.781,"65.67

"

22.781,"62.35

"

22.781,"74.26

"

22.781,"71.30

"

22.781,"73.96

"

22.781,"79.22

"

22.781,"81.52

"

22.781,"85.98

"

22.796,"83.70

"

22.796,"91.50

"

22.796,"89.67

"

22.796,"91.32

"

22.796,"94.35

"

22.796,"97.65

"

22.796,"96.63

"

22.796,"99.53

"

22.796,"99.02

"

22.796,"99.83

"

22.812,"99.98

"

22.812,"99.80

"

22.812,"99.49

"

22.812,"99.83

"

22.812,"97.55

"

22.812,"98.41

"

22.812,"97.65

"

22.812,"95.56

"

22.812,"92.83

"

22.812,"91.32

"

22.812,"92.99

"

22.827,"85.76

"

22.827,"87.90

"

22.827,"85.98

"

22.827,"81.52

"

22.827,"79.22

"

22.827,"73.96

"

22.827,"71.31

"

22.827,"65.33

"

22.827,"68.54

"

22.827,"65.67

"

22.827,"59.28

"

22.843,"56.12

"

22.843,"49.17

"

22.843,"38.34

"

22.843,"42.29

"

22.843,"38.75

"

22.843,"31.08

"

22.843,"23.21

"

22.843,"19.42

"

22.843,"23.64

"

22.843,"7.49

"

22.843,"11.78

"

22.859,"7.93

"

22.859,"-0.25

"

22.859,"-8.42

"

22.859,"-12.27

"

22.859,"-7.98

"

22.859,"-24.12

"

22.859,"-19.91

"

22.859,"-23.69

"

22.859,"-31.55

"

22.859,"-35.20

"

22.859,"-42.74

"

22.874,"-38.80

"

22.874,"-53.30

"

22.874,"-49.60

"

22.881,"-52.92

"

22.881,"-59.68

"

22.881,"-62.74

"

22.881,"-68.90

"

22.881,"-71.65

"

22.881,"-77.12

"

22.881,"-76.83

"

22.881,"-81.81

"

22.881,"-86.24

"

22.881,"-88.13

"

22.881,"-86.01

"

22.897,"-93.17

"

22.897,"-91.52

"

22.897,"-93.01

"

22.897,"-95.70

"

22.897,"-96.75

"

22.897,"-98.50

"

22.897,"-99.09

"

22.897,"-99.86

"

22.897,"-99.54

"

22.897,"-99.83

"

22.897,"-99.97

"

22.912,"-99.80

"

22.912,"-98.95

"

22.912,"-98.32

"

22.912,"-96.50

"

22.912,"-95.41

"

22.912,"-96.61

"

22.912,"-94.18

"

22.912,"-92.81

"

22.912,"-89.45

"

22.912,"-87.66

"

22.928,"-83.43

"

22.928,"-81.23

"

22.928,"-78.91

"

22.928,"-76.48

"

22.928,"-70.95

"

22.928,"-68.17

"

22.928,"-61.96

"

22.928,"-65.29

"

22.928,"-62.31

"

22.928,"-55.71

"

22.943,"-52.45

"

22.943,"-45.32

"

22.943,"-41.83

"

22.943,"-34.27

"

22.943,"-30.60

"

22.943,"-34.68

"

22.943,"-18.93

"

22.943,"-23.15

"

22.943,"-15.12

"

22.943,"-11.28

"

22.959,"-3.12

"

22.959,"0.75

"

22.959,"-3.56

"

22.959,"12.77

"

22.959,"8.48

"

22.959,"16.60

"

22.959,"20.40

"

22.959,"28.34

"

22.959,"32.03

"

22.959,"27.91

"

22.959,"43.19

"

22.959,"46.65

"

22.975,"50.03

"

22.981,"56.95

"

22.981,"53.35

"

22.981,"56.58

"

22.981,"63.13

"

22.981,"66.09

"

22.981,"72.00

"

22.981,"74.63

"

22.981,"79.82

"

22.981,"82.10

"

22.981,"79.56

"

22.981,"84.24

"

22.981,"86.27

"

22.981,"90.11

"

22.996,"91.72

"

22.996,"94.67

"

22.996,"95.85

"

22.996,"94.53

"

22.996,"98.58

"

22.996,"97.77

"

22.996,"98.51

"

22.996,"99.58

"

23.012,"100.00

"

23.012,"99.96

"

23.012,"99.99

"

23.012,"98.88

"

23.012,"99.43

"

23.012,"98.94

"

23.012,"95.26

"

23.012,"94.01

"

23.012,"95.39

"

23.012,"89.23

"

23.012,"91.09

"

23.012,"87.41

"

23.012,"85.47

"

23.028,"80.94

"

23.028,"78.60

"

23.028,"81.20

"

23.028,"70.60

"

23.028,"73.59

"

23.028,"70.91

"

23.028,"64.91

"

23.028,"58.47

"

23.028,"55.29

"

23.028,"58.83

"

23.028,"44.87

"

23.043,"48.68

"

23.043,"45.27

"

23.043,"37.82

"

23.043,"34.21

"

23.043,"26.42

"

23.043,"30.55

"

23.043,"14.62

"

23.043,"18.88

"

23.043,"15.06

"

23.043,"6.93

"

23.043,"-5.12

"

23.059,"-0.81

"

23.059,"-8.98

"

23.059,"-12.83

"

23.059,"-20.89

"

23.059,"-24.66

"

23.059,"-32.50

"

23.059,"-36.14

"

23.059,"-32.08

"

23.059,"-47.09

"

23.059,"-43.24

"

23.074,"-50.47

"

23.074,"-53.77

"

23.074,"-60.48

"

23.074,"-63.52

"

23.081,"-60.13

"

23.081,"-72.35

"

23.081,"-69.30

"

23.081,"-72.04

"

23.081,"-77.47

"

23.081,"-79.86

"

23.081,"-84.51

"

23.081,"-82.13

"

23.081,"-90.33

"

23.081,"-88.39

"

23.081,"-90.14

"

23.097,"-93.38

"

23.097,"-94.69

"

23.097,"-97.00

"

23.097,"-99.22

"

23.097,"-98.59

"

23.097,"-99.16

"

23.097,"-99.89

"

23.097,"-99.94

"

23.097,"-99.73

"

23.097,"-99.96

"

23.097,"-98.13

"

23.112,"-98.87

"

23.112,"-98.22

"

23.112,"-96.35

"

23.112,"-95.24

"

23.112,"-92.43

"

23.112,"-90.88

"

23.112,"-87.17

"

23.112,"-89.20

"

23.112,"-87.39

"

23.112,"-83.12

"

23.128,"-80.90

"

23.128,"-75.83

"

23.128,"-73.25

"

23.128,"-67.44

"

23.128,"-64.53

"

23.128,"-67.76

"

23.128,"-61.52

"

23.128,"-58.43

"

23.128,"-51.60

"

23.128,"-48.24

"

23.144,"-40.92

"

23.144,"-41.33

"

23.144,"-33.74

"

23.144,"-30.07

"

23.144,"-22.18

"

23.144,"-18.39

"

23.144,"-10.29

"

23.144,"-14.57

"

23.144,"-10.73

"

23.144,"-2.56

"

23.144,"1.31

"

23.159,"9.48

"

23.159,"13.32

"

23.159,"21.38

"

23.159,"17.15

"

23.159,"20.95

"

23.159,"28.87

"

23.159,"32.56

"

23.159,"40.18

"

23.159,"43.69

"

23.159,"50.90

"

23.159,"54.19

"

23.175,"50.52

"

23.175,"57.40

"

23.175,"60.53

"

23.175,"66.83

"

23.175,"69.66

"

23.181,"75.30

"

23.181,"77.79

"

23.181,"75.00

"

23.181,"82.41

"

23.181,"86.77

"

23.181,"88.63

"

23.181,"92.12

"

23.181,"90.35

"

23.181,"91.94

"

23.197,"94.85

"

23.197,"96.01

"

23.197,"97.97

"

23.197,"98.67

"

23.197,"99.67

"

23.197,"99.91

"

23.197,"99.63

"

23.197,"99.70

"

23.197,"99.94

"

23.197,"99.32

"

23.197,"98.79

"

23.213,"97.20

"

23.213,"96.21

"

23.213,"97.30

"

23.213,"92.24

"

23.213,"93.82

"

23.213,"92.41

"

23.213,"88.97

"

23.213,"84.94

"

23.213,"82.84

"

23.213,"85.18

"

23.213,"75.50

"

23.228,"78.26

"

23.228,"70.20

"

23.228,"64.15

"

23.228,"61.13

"

23.228,"64.49

"

23.228,"58.02

"

23.228,"54.83

"

23.228,"47.80

"

23.228,"44.37

"

23.228,"36.89

"

23.228,"33.27

"

23.244,"37.31

"

23.244,"21.69

"

23.244,"25.88

"

23.244,"17.89

"

23.244,"14.07

"

23.244,"5.93

"

23.244,"2.06

"

23.244,"6.37

"

23.244,"-9.98

"

23.259,"-5.68

"

23.259,"-13.82

"

23.259,"-17.64

"

23.259,"-25.63

"

23.259,"-29.35

"

23.259,"-25.20

"

23.259,"-40.64

"

23.259,"-36.66

"

23.259,"-40.23

"

23.259,"-47.58

"

23.259,"-50.95

"

23.275,"-54.24

"

23.275,"-60.93

"

23.275,"-63.95

"

23.275,"-70.02

"

23.275,"-72.73

"

23.282,"-78.10

"

23.282,"-80.46

"

23.282,"-77.82

"

23.282,"-87.02

"

23.282,"-84.81

"

23.282,"-88.86

"

23.282,"-90.57

"

23.282,"-93.73

"

23.282,"-95.01

"

23.282,"-93.57

"

23.282,"-98.07

"

23.297,"-97.14

"

23.297,"-97.98

"

23.297,"-99.29

"

23.297,"-99.68

"

23.297,"-100.00

"

23.297,"-99.91

"

23.297,"-99.26

"

23.297,"-99.69

"

23.297,"-99.31

"

23.297,"-98.02

"

23.297,"-97.18

"

23.313,"-96.20

"

23.313,"-90.46

"

23.313,"-92.22

"

23.313,"-90.65

"

23.313,"-86.89

"

23.313,"-82.56

"

23.313,"-80.31

"

23.313,"-82.81

"

23.313,"-72.56

"

23.328,"-75.46

"

23.328,"-72.87

"

23.328,"-67.02

"

23.328,"-64.10

"

23.328,"-57.61

"

23.328,"-61.08

"

23.328,"-47.36

"

23.328,"-51.12

"

23.328,"-47.75

"

23.328,"-40.41

"

23.344,"-36.84

"

23.344,"-29.12

"

23.344,"-25.39

"

23.344,"-17.40

"

23.344,"-13.58

"

23.344,"-17.84

"

23.344,"-9.73

"

23.344,"-5.87

"

23.344,"2.31

"

23.344,"6.17

"

23.344,"10.03

"

23.36,"13.88

"

23.36,"21.93

"

23.36,"29.83

"

23.36,"33.50

"

23.36,"29.41

"

23.36,"44.59

"

23.36,"40.69

"

23.36,"44.19

"

23.36,"51.38

"

23.36,"54.66

"

23.36,"61.32

"

23.375,"57.86

"

23.375,"70.38

"

23.375,"67.25

"

23.375,"70.06

"

23.382,"75.66

"

23.382,"78.13

"

23.382,"82.98

"

23.382,"85.07

"

23.382,"89.09

"

23.382,"87.04

"

23.382,"88.88

"

23.382,"92.33

"

23.382,"93.75

"

23.382,"96.28

"

23.397,"97.25

"

23.397,"98.83

"

23.397,"99.35

"

23.397,"99.71

"

23.397,"99.93

"

23.397,"99.90

"

23.397,"100.00

"

23.397,"98.63

"

23.397,"99.25

"

23.397,"98.71

"

23.397,"97.06

"

23.413,"96.06

"

23.413,"93.47

"

23.413,"92.02

"

23.413,"88.51

"

23.413,"90.44

"

23.413,"88.72

"

23.413,"84.65

"

23.413,"82.53

"

23.413,"77.63

"

23.413,"75.13

"

23.413,"69.49

"

23.429,"66.65

"

23.429,"69.81

"

23.429,"57.20

"

23.429,"60.69

"

23.429,"53.99

"

23.429,"50.69

"

23.429,"43.47

"

23.429,"39.95

"

23.429,"43.87

"

23.429,"32.74

"

23.429,"24.91

"

23.444,"29.06

"

23.444,"13.08

"

23.444,"17.34

"

23.444,"13.52

"

23.444,"5.37

"

23.444,"1.51

"

23.444,"-6.67

"

23.444,"-10.53

"

23.444,"-18.63

"

23.46,"-14.37

"

23.46,"-18.19

"

23.46,"-26.17

"

23.46,"-29.88

"

23.46,"-37.59

"

23.46,"-41.14

"

23.46,"-48.46

"

23.46,"-51.81

"

23.46,"-48.07

"

23.46,"-55.08

"

23.46,"-58.27

"

23.476,"-64.72

"

23.476,"-67.62

"

23.476,"-73.42

"

23.476,"-75.99

"

23.476,"-73.11

"

23.482,"-83.25

"

23.482,"-80.79

"

23.482,"-87.29

"

23.482,"-90.99

"

23.482,"-92.52

"

23.482,"-90.80

"

23.482,"-93.92

"

23.482,"-95.18

"

23.482,"-97.37

"

23.482,"-98.18

"

23.482,"-99.40

"

23.498,"-99.75

"

23.498,"-99.35

"

23.498,"-99.88

"

23.498,"-100.00

"

23.498,"-99.90

"

23.498,"-99.19

"

23.498,"-97.82

"

23.498,"-96.94

"

23.513,"-97.91

"

23.513,"-93.29

"

23.513,"-94.75

"

23.513,"-93.45

"

23.513,"-90.22

"

23.513,"-88.49

"

23.513,"-84.38

"

23.513,"-86.62

"

23.513,"-77.31

"

23.513,"-79.98

"

23.513,"-77.60

"

23.529,"-72.18

"

23.529,"-63.33

"

23.529,"-66.61

"

23.529,"-53.56

"

23.529,"-57.16

"

23.529,"-53.94

"

23.529,"-46.87

"

23.529,"-39.49

"

23.529,"-35.91

"

23.529,"-39.90

"

23.529,"-24.42

"

23.545,"-28.58

"

23.545,"-24.85

"

23.545,"-16.85

"

23.545,"-13.02

"

23.545,"-4.87

"

23.545,"-9.18

"

23.545,"7.17

"

23.545,"2.87

"

23.545,"6.73

"

23.545,"14.87

"

23.545,"18.68

"

23.56,"26.65

"

23.56,"22.47

"

23.56,"38.05

"

23.56,"34.03

"

23.56,"37.64

"

23.56,"45.09

"

23.56,"48.51

"

23.56,"55.50

"

23.56,"65.10

"

23.56,"61.76

"

23.56,"67.99

"

23.576,"70.77

"

23.576,"76.31

"

23.576,"78.76

"

23.576,"76.02

"

23.582,"85.60

"

23.582,"83.29

"

23.582,"85.37

"

23.582,"89.34

"

23.582,"91.01

"

23.582,"94.09

"

23.582,"92.55

"

23.582,"97.48

"

23.582,"96.43

"

23.582,"97.38

"

23.598,"98.91

"

23.598,"99.41

"

23.598,"99.96

"

23.598,"99.99

"

23.598,"99.56

"

23.598,"99.87

"

23.598,"99.60

"

23.598,"98.54

"

23.598,"97.81

"

23.598,"95.78

"

23.598,"94.59

"

23.614,"91.62

"

23.614,"91.80

"

23.614,"88.25

"

23.614,"84.11

"

23.614,"81.96

"

23.614,"84.35

"

23.614,"74.47

"

23.614,"77.28

"

23.614,"74.76

"

23.614,"69.08

"

23.614,"66.24

"

23.629,"59.89

"

23.629,"56.74

"

23.629,"49.82

"

23.629,"53.52

"

23.629,"50.21

"

23.629,"42.97

"

23.629,"39.44

"

23.629,"31.80

"

23.629,"28.10

"

23.629,"20.16

"

23.629,"16.36

"

23.645,"20.60

"

23.645,"12.53

"

23.645,"8.68

"

23.645,"0.50

"

23.645,"-3.37

"

23.645,"-11.53

"

23.645,"-15.36

"

23.645,"-11.09

"

23.645,"-27.13

"

23.645,"-30.84

"

23.661,"-26.71

"

23.661,"-42.05

"

23.661,"-38.10

"

23.661,"-41.65

"

23.661,"-48.95

"

23.661,"-52.28

"

23.661,"-59.08

"

23.661,"-62.16

"

23.661,"-68.35

"

23.661,"-65.14

"

23.676,"-68.03

"

23.676,"-73.79

"

23.676,"-76.35

"

23.676,"-81.37

"

23.676,"-83.56

"

23.683,"-87.77

"

23.683,"-89.56

"

23.683,"-87.56

"

23.683,"-94.26

"

23.683,"-92.73

"

23.683,"-95.48

"

23.683,"-96.56

"

23.683,"-98.36

"

23.683,"-98.99

"

23.683,"-98.28

"

23.683,"-99.98

"

23.698,"-99.99

"

23.698,"-99.85

"

23.698,"-99.06

"

23.698,"-99.56

"

23.698,"-99.12

"

23.698,"-97.70

"

23.698,"-96.80

"

23.698,"-94.43

"

23.698,"-93.09

"

23.698,"-89.79

"

23.714,"-88.02

"

23.714,"-89.98

"

23.714,"-81.67

"

23.714,"-84.08

"

23.714,"-79.37

"

23.714,"-76.96

"

23.714,"-71.48

"

23.714,"-68.72

"

23.714,"-71.79

"

23.714,"-59.49

"

23.73,"-62.90

"

23.73,"-59.84

"

23.73,"-53.09

"

23.73,"-45.99

"

23.73,"-42.51

"

23.73,"-46.38

"

23.73,"-31.32

"

23.73,"-35.39

"

23.73,"-31.74

"

23.73,"-15.86

"

23.745,"-12.03

"

23.745,"-16.30

"

23.745,"-8.18

"

23.745,"-4.32

"

23.745,"3.87

"

23.745,"7.73

"

23.745,"15.86

"

23.745,"19.66

"

23.745,"15.42

"

23.745,"23.44

"

23.745,"27.19

"

23.745,"34.97

"

23.761,"38.56

"

23.761,"45.98

"

23.761,"49.38

"

23.761,"45.58

"

23.761,"59.48

"

23.761,"55.96

"

23.761,"59.12

"

23.761,"65.52

"

23.761,"71.48

"

23.761,"74.13

"

23.761,"71.17

"

23.776,"81.66

"

23.776,"79.10

"

23.776,"81.41

"

23.783,"85.88

"

23.783,"87.80

"

23.783,"89.59

"

23.783,"92.92

"

23.783,"94.28

"

23.783,"96.69

"

23.783,"97.61

"

23.783,"99.06

"

23.783,"99.51

"

23.783,"99.00

"

23.799,"99.98

"

23.799,"99.98

"

23.799,"99.98

"

23.799,"99.51

"

23.799,"98.36

"

23.799,"97.59

"

23.799,"98.44

"

23.799,"94.26

"

23.799,"95.62

"

23.799,"94.41

"

23.799,"91.40

"

23.814,"89.76

"

23.814,"85.86

"

23.814,"87.99

"

23.814,"79.07

"

23.814,"81.63

"

23.814,"79.34

"

23.814,"74.10

"

23.814,"71.44

"

23.814,"65.48

"

23.814,"55.92

"

23.814,"59.44

"

23.83,"52.67

"

23.83,"49.34

"

23.83,"42.06

"

23.83,"38.52

"

23.83,"42.46

"

23.83,"27.14

"

23.83,"31.27

"

23.83,"27.57

"

23.83,"19.62

"

23.83,"11.53

"

23.83,"7.68

"

23.845,"11.97

"

23.845,"-4.37

"

23.845,"-0.05

"

23.845,"-3.92

"

23.845,"-12.08

"

23.845,"-20.16

"

23.845,"-23.93

"

23.845,"-19.72

"

23.845,"-35.43

"

23.845,"-31.37

"

23.861,"-35.02

"

23.861,"-42.56

"

23.861,"-46.03

"

23.861,"-53.13

"

23.861,"-56.37

"

23.861,"-62.94

"

23.861,"-59.53

"

23.861,"-68.76

"

23.861,"-74.46

"

23.861,"-76.99

"

23.877,"-74.17

"

23.877,"-84.11

"

23.877,"-81.70

"

23.877,"-83.87

"

23.877,"-88.04

"

23.883,"-89.81

"

23.883,"-93.10

"

23.883,"-91.44

"

23.883,"-96.82

"

23.883,"-95.65

"

23.883,"-96.70

"

23.883,"-98.46

"

23.883,"-99.06

"

23.883,"-99.85

"

23.883,"-99.99

"

23.883,"-99.79

"

23.899,"-99.46

"

23.899,"-99.81

"

23.899,"-98.98

"

23.899,"-98.35

"

23.899,"-96.55

"

23.899,"-95.47

"

23.899,"-92.71

"

23.899,"-91.20

"

23.899,"-92.88

"

23.899,"-87.75

"

23.914,"-83.53

"

23.914,"-85.83

"

23.914,"-76.32

"

23.914,"-79.03

"

23.914,"-76.60

"

23.914,"-71.09

"

23.914,"-68.32

"

23.914,"-62.12

"

23.914,"-59.04

"

23.914,"-52.24

"

23.93,"-48.90

"

23.93,"-52.62

"

23.93,"-45.49

"

23.93,"-42.01

"

23.93,"-34.45

"

23.93,"-30.79

"

23.93,"-22.91

"

23.93,"-19.12

"

23.93,"-23.34

"

23.93,"-7.18

"

23.93,"-11.48

"

23.946,"-3.32

"

23.946,"0.55

"

23.946,"8.73

"

23.946,"12.58

"

23.946,"8.29

"

23.946,"24.42

"

23.946,"20.21

"

23.946,"23.99

"

23.946,"39.49

"

23.946,"35.49

"

23.946,"39.08

"

23.961,"46.47

"

23.961,"49.87

"

23.961,"56.79

"

23.961,"59.93

"

23.961,"66.27

"

23.961,"62.98

"

23.961,"65.94

"

23.961,"71.87

"

23.961,"74.50

"

23.977,"79.71

"

23.977,"81.98

"

23.977,"86.39

"

23.977,"88.28

"

23.977,"86.17

"

23.983,"93.29

"

23.983,"91.64

"

23.983,"94.61

"

23.983,"95.79

"

23.983,"97.82

"

23.983,"98.55

"

23.983,"97.72

"

23.983,"99.87

"

23.983,"99.57

"

23.983,"99.85

"

23.983,"99.96

"

23.999,"99.78

"

23.999,"99.45

"

23.999,"98.26

"

23.999,"97.47

"

23.999,"95.32

"

23.999,"94.08

"

23.999,"90.99

"

23.999,"89.32

"

23.999,"91.17

"

24.015,"87.51

"

24.015,"85.57

"

24.015,"81.05

"

24.015,"78.72

"

24.015,"73.42

"

24.015,"70.74

"

24.015,"73.72

"

24.015,"61.72

"

24.015,"65.06

"

24.015,"58.63

"

24.015,"55.45

"

24.015,"48.46

"

24.015,"45.04

"

24.03,"48.85

"

24.03,"33.98

"

24.03,"38.00

"

24.03,"34.40

"

24.03,"26.60

"

24.03,"18.63

"

24.03,"14.82

"

24.03,"10.98

"

24.03,"7.12

"

24.03,"-1.06

"

24.046,"-4.92

"

24.046,"-13.07

"

24.046,"-8.79

"

24.046,"-12.63

"

24.046,"-20.70

"

24.046,"-24.47

"

24.046,"-32.32

"

24.046,"-35.96

"

24.046,"-43.46

"

24.046,"-46.92

"

24.062,"-43.06

"

24.062,"-57.20

"

24.062,"-53.61

"

24.062,"-60.33

"

24.062,"-63.37

"

24.062,"-69.48

"

24.062,"-72.21

"

24.062,"-69.16

"

24.062,"-80.01

"

24.062,"-77.35

"

24.077,"-79.74

"

24.077,"-84.41

"

24.077,"-86.42

"

24.077,"-90.24

"

24.077,"-88.30

"

24.077,"-93.31

"

24.084,"-95.93

"

24.084,"-96.95

"

24.084,"-98.63

"

24.084,"-99.20

"

24.084,"-98.56

"

